아이디,PK,단어
soomin_jeon,745458264,153
 , ,야생
 , ,코알라
 , ,일
 , ,중
 , ,카메라
 , ,핸드폰
 , ,마
 , ,지금
 , ,생활
 , ,곳
 , ,단점
 , ,주변
 , ,카페
 , ,것
 , ,캥거루
 , ,사진
 , ,하우스
 , ,총
 , ,명
 , ,우리
 , ,전부
 , ,프랑스
 , ,친구
 , ,마치
 , ,프랑스
 , ,온
 , ,기분
 , ,별
 , ,불어
 , ,오렌지
 , ,사진
 , ,요즘
 , ,합성
 , ,트렌드
 , ,농부
 , ,삶
 , ,주
 , ,불
 , ,향
 , ,포도
 , ,농장
 , ,파리지옥
 , ,파리
 , ,무슨
 , ,마리
 , ,눈코입
 , ,욕
 , ,절로
 , ,하루
 , ,매우
 , ,맑음
 , ,연속
 , ,오늘
 , ,도
 , ,내일
 , ,도
 , ,충격
 , ,쉐어
 , ,하우스
 , ,하루
 , ,잠시
 , ,곳
 , ,농부
 , ,농부
 , ,아침
 , ,프랑스
 , ,친구
 , ,무화과
 , ,수
 , ,호점
 , ,첫
 , ,방문
 , ,집
 , ,자주
 , ,곳
 , ,사진
 , ,처음
 , ,예전
 , ,진짜
 , ,열정
 , ,가득
 , ,카메라
 , ,거의
 , ,요즘
 , ,워홀
 , ,달도
 , ,역시
 , ,말
 , ,모두
 , ,새해
 , ,복
 , ,공간
 , ,공원
 , ,속
 , ,카페
 , ,황금
 , ,빛
 , ,에펠
 , ,골목
 , ,세로
 , ,비율
 , ,좀
 , ,유
 , ,다음
 , ,여행
 , ,꼭
 , ,보정
 , ,법
 , ,조금
 , ,뭔가
 , ,계속
 , ,마음
 , ,안드
 , ,눈
 , ,듯
 , ,모습
 , ,구름
 , ,언제
 , ,도착
 , ,자마자
 , ,사진
 , ,별
 , ,것
 , ,처음
 , ,은하수
 , ,영화
 , ,장면
 , ,걸
 , ,보고
 , ,추억
 , ,건물
 , ,색감
 , ,정말
 , ,맛
 , ,여유
 , ,파리
 , ,최고
 , ,런가
 , ,구름
 , ,계속
 , ,슈텔리제
 , ,길
 , ,모든
 , ,곳
 , ,그림
 , ,스위스
 , ,저
 , ,사진
 , ,조심
 , ,스레
 , ,베른
 , ,하루
 , ,마무리
