,category,how_many_influencer,words,words_count
0,,,달달,52
0,,,종,52
0,,,구경,52
0,,,인증,52
0,,,뷰,52
0,,,소통,52
0,,,예약,52
0,,,디자인,52
0,,,브랜드,52
0,,,뷰티,52
0,,,그대로,52
0,,,팅,52
0,,,초,52
0,,,준,52
0,,,입맛,51
0,,,새우,51
0,,,식당,51
0,,,인정,51
0,,,인기,51
0,,,충전,51
0,,,박스,51
0,,,항상,51
0,,,기,51
0,,,바,51
0,,,아주,51
0,,,미세먼지,51
0,,,힘,51
0,,,애,51
0,,,딸기,51
0,,,매콤,50
0,,,국내,50
0,,,배달,50
0,,,음료,50
0,,,영양,50
0,,,완성,50
0,,,레시피,50
0,,,상품,50
0,,,당첨,50
0,,,과,50
0,,,블랙,50
0,,,기도,50
0,,,예정,50
0,,,치,50
0,,,정,50
0,,,고생,50
0,,,단,50
0,,,떡,49
0,,,다리,49
0,,,간,49
0,,,스타일,49
0,,,외출,49
0,,,올해,49
0,,,곧,49
0,,,아빠,49
0,,,바람,49
0,,,안심,49
0,,,법,49
0,,,어린이,49
0,,,해도,49
0,,,육아,49
0,,,생활,49
0,,,아이스크림,49
0,,,종일,49
0,,,국물,48
0,,,떡볶이,48
0,,,구성,48
0,,,볶음,48
0,,,소고기,48
0,,,검색,48
0,,,책,48
0,,,자꾸,48
0,,,하니,48
0,,,관심,48
0,,,굿,48
0,,,타임,48
0,,,안주,48
0,,,부담,48
0,,,매력,48
0,,,포,48
0,,,냄새,48
0,,,비타민,48
0,,,성분,48
0,,,핑크,48
0,,,기능,48
0,,,소리,48
0,,,튀김,47
0,,,구이,47
0,,,호,47
0,,,감동,47
0,,,회,47
0,,,패키지,47
0,,,양념,47
0,,,반찬,47
0,,,젠,47
0,,,선,47
0,,,대신,47
0,,,테이블,47
0,,,이유,47
0,,,제거,47
0,,,식품,47
0,,,가방,47
0,,,임,47
0,,,오일,47
0,,,돼지,46
0,,,품,46
0,,,장소,46
0,,,면,46
0,,,불금,46
0,,,투어,46
0,,,사이즈,46
0,,,순간,46
0,,,득템,46
0,,,더위,46
0,,,집중,46
0,,,아기,46
0,,,캠핑,46
0,,,잔,46
0,,,리얼,46
0,,,감성,46
0,,,도움,46
0,,,일주일,46
0,,,총,46
0,,,무엇,46
0,,,삼겹살,45
0,,,쇼핑,45
0,,,피자,45
0,,,별로,45
0,,,고급,45
0,,,애정,45
0,,,도전,45
0,,,모습,45
0,,,계절,45
0,,,마리,45
0,,,기대,45
0,,,화이트,45
0,,,늘,45
0,,,유,45
0,,,보,45
0,,,자극,45
0,,,화장품,45
0,,,터,45
0,,,쏙,45
0,,,키,45
0,,,정리,45
0,,,야식,44
0,,,배송,44
0,,,드,44
0,,,뚝딱,44
0,,,자,44
0,,,서비스,44
0,,,신제품,44
0,,,작성,44
0,,,롯데,44
0,,,월요일,44
0,,,이드,44
0,,,구,44
0,,,각,44
0,,,두,44
0,,,둘,44
0,,,병,44
0,,,트리,44
0,,,부모님,44
0,,,해결,44
0,,,노,44
0,,,용량,44
0,,,오전,44
0,,,생일,44
0,,,야채,43
0,,,모임,43
0,,,갈비,43
0,,,기본,43
0,,,듬뿍,43
0,,,근처,43
0,,,존맛,43
0,,,네이버,43
0,,,김,43
0,,,누구,43
0,,,그릇,43
0,,,트,43
0,,,공기,43
0,,,에어,43
0,,,케어,43
0,,,땀,43
0,,,새벽,43
0,,,신경,43
0,,,가슴,42
0,,,식단,42
0,,,살짝,42
0,,,한국,42
0,,,자리,42
0,,,셀프,42
0,,,덕후,42
0,,,움,42
0,,,방송,42
0,,,푹,42
0,,,얼마,42
0,,,링크,42
0,,,샷,42
0,,,증정,42
0,,,최대,42
0,,,발,42
0,,,젤,42
0,,,레몬,42
0,,,천연,42
0,,,행복,42
0,,,활용,42
0,,,가면,42
0,,,댓글,42
0,,,만두,41
0,,,레스토랑,41
0,,,망고,41
0,,,호텔,41
0,,,세계,41
0,,,공원,41
0,,,성공,41
0,,,징,41
0,,,신청,41
0,,,최애,41
0,,,기회,41
0,,,상,41
0,,,진,41
0,,,나이,41
0,,,코,41
0,,,백화점,41
0,,,청,41
0,,,여성,41
0,,,수분,41
0,,,프로,41
0,,,용품,41
0,,,막,41
0,,,도착,41
0,,,여유,41
0,,,뒤,41
0,,,키즈,41
0,,,담,41
0,,,제주,40
0,,,샌드위치,40
0,,,발견,40
0,,,살이,40
0,,,달라,40
0,,,영화,40
0,,,밀크,40
0,,,축하,40
0,,,개선,40
0,,,커플,40
0,,,토요일,40
0,,,물이,40
0,,,물놀이,40
0,,,플레이,40
0,,,무조건,40
0,,,컬러,40
0,,,커버,40
0,,,진정,40
0,,,이건,40
0,,,아들,40
0,,,유아,40
0,,,옆,40
0,,,개인,40
0,,,감사,40
0,,,타,40
0,,,겨울,40
0,,,참고,40
0,,,와인,40
0,,,프리미엄,39
0,,,상큼,39
0,,,김치,39
0,,,냉장고,39
0,,,버터,39
0,,,쉬,39
0,,,공유,39
0,,,척,39
0,,,타고,39
0,,,휴대,39
0,,,내용,39
0,,,정보,39
0,,,보습,39
0,,,유지,39
0,,,자기,39
0,,,포인트,39
0,,,업,39
0,,,밖,39
0,,,상태,39
0,,,토,39
0,,,모양,39
0,,,브런치,38
0,,,집밥,38
0,,,한정,38
0,,,초코,38
0,,,마이,38
0,,,전국,38
0,,,가야,38
0,,,만족,38
0,,,박,38
0,,,부터,38
0,,,모,38
0,,,개월,38
0,,,시장,38
0,,,워,38
0,,,문의,38
0,,,마켓,38
0,,,함유,38
0,,,추출,38
0,,,디,38
0,,,바디,38
0,,,패션,38
0,,,액,38
0,,,실화,38
0,,,반,38
0,,,톡,38
0,,,부산,38
0,,,오,38
0,,,울,38
0,,,광고,38
0,,,금,38
0,,,메이드,38
0,,,도시락,37
0,,,고고,37
0,,,옥,37
0,,,양,37
0,,,가게,37
0,,,꿀맛,37
0,,,탕,37
0,,,지원,37
0,,,종류,37
0,,,공간,37
0,,,약,37
0,,,빛,37
0,,,헤어,37
0,,,센스,37
0,,,가정,37
0,,,신세계,37
0,,,포함,37
0,,,얼마나,37
0,,,실,37
0,,,이야기,37
0,,,일본,36
0,,,바삭,36
0,,,택배,36
0,,,구입,36
0,,,계란,36
0,,,하늘,36
0,,,수제,36
0,,,그림,36
0,,,강,36
0,,,섭취,36
0,,,피로,36
0,,,일요일,36
0,,,중이,36
0,,,마스크,36
0,,,조절,36
0,,,청소,36
0,,,필수품,36
0,,,흡수,36
0,,,그린,36
0,,,카,36
0,,,베스트,36
0,,,문제,36
0,,,뿐,36
0,,,안녕,36
0,,,내내,36
0,,,먼저,36
0,,,공부,36
0,,,저격,36
0,,,식,36
0,,,회식,35
0,,,활동,35
0,,,동네,35
0,,,볶음밥,35
0,,,보관,35
0,,,간편,35
0,,,온라인,35
0,,,싹,35
0,,,식감,35
0,,,레드,35
0,,,음,35
0,,,요거트,35
0,,,일반,35
0,,,파,35
0,,,연휴,35
0,,,기억,35
0,,,베리,35
0,,,불고기,35
0,,,필요,35
0,,,자고,35
0,,,화장,35
0,,,주방,35
0,,,라인,35
0,,,타입,35
0,,,전화,35
0,,,퇴근,35
0,,,아스타,35
0,,,대표,35
0,,,소개,35
0,,,기존,35
0,,,계획,35
0,,,거기,35
0,,,잠,35
0,,,프로필,35
0,,,처,35
0,,,메,35
0,,,강남,34
0,,,돌,34
0,,,마을,34
0,,,재,34
0,,,존,34
0,,,인증샷,34
0,,,중독,34
0,,,슈퍼,34
0,,,에너지,34
0,,,셀카,34
0,,,셀,34
0,,,지인,34
0,,,리뷰,34
0,,,얼음,34
0,,,하자,34
0,,,직장인,34
0,,,술집,34
0,,,소주,34
0,,,에센스,34
0,,,메이크업,34
0,,,데이,34
0,,,빨,34
0,,,워터,34
0,,,스마트,34
0,,,가루,34
0,,,터치,34
0,,,맞팔,34
0,,,복,34
0,,,점점,34
0,,,쿠폰,34
0,,,집들이,34
0,,,모드,34
0,,,출근,34
0,,,벚꽃,34
0,,,앤,34
0,,,니,34
0,,,남편,34
0,,,돈,34
0,,,일찍,34
0,,,촬영,34
0,,,추첨,34
0,,,플러스,34
0,,,블루,34
0,,,발표,34
0,,,산책,33
0,,,운,33
0,,,감자,33
0,,,냉동,33
0,,,콤,33
0,,,최초,33
0,,,당,33
0,,,마트,33
0,,,강추,33
0,,,제작,33
0,,,전혀,33
0,,,공식,33
0,,,세,33
0,,,홈페이지,33
0,,,편,33
0,,,급,33
0,,,고,33
0,,,유기농,33
0,,,발라,33
0,,,습관,33
0,,,기름,33
0,,,라이트,33
0,,,금요일,33
0,,,주부,33
0,,,남,33
0,,,맞이,33
0,,,일정,33
0,,,컵,33
0,,,거의,33
0,,,클럽,33
0,,,먹음,33
0,,,편의점,32
0,,,국수,32
0,,,포토,32
0,,,퀄리티,32
0,,,위치,32
0,,,외식,32
0,,,단백질,32
0,,,프리,32
0,,,평소,32
0,,,실내,32
0,,,스토리,32
0,,,운영,32
0,,,과자,32
0,,,케이크,32
0,,,스킨,32
0,,,청정,32
0,,,건조,32
0,,,부분,32
0,,,에어컨,32
0,,,방지,32
0,,,자체,32
0,,,팔로우,32
0,,,대한,32
0,,,낮,32
0,,,회사,32
0,,,예전,32
0,,,파크,32
0,,,베이비,32
0,,,게시,32
0,,,만남,32
0,,,시즌,32
0,,,순이,31
0,,,한우,31
0,,,보신,31
0,,,쫄깃,31
0,,,소,31
0,,,사장,31
0,,,럽,31
0,,,버섯,31
0,,,센터,31
0,,,인친,31
0,,,다음주,31
0,,,직원,31
0,,,그동안,31
0,,,로부터,31
0,,,사이,31
0,,,원래,31
0,,,레이스,31
0,,,주름,31
0,,,골드,31
0,,,쓰기,31
0,,,칼로리,31
0,,,주스,31
0,,,끈,31
0,,,가끔,31
0,,,자외선,31
0,,,외,31
0,,,션,31
0,,,노래,31
0,,,화,31
0,,,약속,31
0,,,동시,31
0,,,형,31
0,,,콩,31
0,,,달리,31
0,,,밥상,31
0,,,소식,31
0,,,초밥,31
0,,,스토어,31
0,,,등등,31
0,,,간단,31
0,,,삶,31
0,,,갑자기,31
0,,,제주도,30
0,,,냉면,30
0,,,손님,30
0,,,언니,30
0,,,경험,30
0,,,콘,30
0,,,녀석,30
0,,,진행중,30
0,,,슬,30
0,,,다이어트식단,30
0,,,간장,30
0,,,달콤,30
0,,,찜,30
0,,,베이스,30
0,,,팬,30
0,,,로우,30
0,,,공개,30
0,,,뭘,30
0,,,표,30
0,,,빵빵,30
0,,,가기,30
0,,,칭찬,30
0,,,란,30
0,,,정성,30
0,,,채소,30
0,,,월,30
0,,,대비,30
0,,,나무,30
0,,,핸드,30
0,,,매번,30
0,,,단골,30
0,,,보호,30
0,,,럼,30
0,,,클리,30
0,,,홈쇼핑,30
0,,,햇빛,30
0,,,적,30
0,,,주의,30
0,,,표현,30
0,,,일단,30
0,,,면역,30
0,,,첨가,30
0,,,정신,30
0,,,자신,30
0,,,동생,30
0,,,카드,30
0,,,가요,30
0,,,무려,30
0,,,연어,30
0,,,환상,29
0,,,결혼,29
0,,,수박,29
0,,,곱창,29
0,,,술안주,29
0,,,짱,29
0,,,라떼,29
0,,,당일,29
0,,,명품,29
0,,,답,29
0,,,권,29
0,,,마늘,29
0,,,황금,29
0,,,회복,29
0,,,야외,29
0,,,혼밥,29
0,,,카카오,29
0,,,마치,29
0,,,앱,29
0,,,아래,29
0,,,피부관리,29
0,,,에코,29
0,,,기초,29
0,,,딸,29
0,,,지방,29
0,,,친환경,29
0,,,보충,29
0,,,프랑스,29
0,,,차단,29
0,,,룸,29
0,,,한정판,29
0,,,찰떡,29
0,,,바스,29
0,,,열,29
0,,,진심,29
0,,,화이팅,29
0,,,사,29
0,,,현대,29
0,,,버거,29
0,,,어플,29
0,,,미국,29
0,,,방학,29
0,,,보이,29
0,,,기술,29
0,,,주년,29
0,,,자마자,29
0,,,잠시,29
0,,,난리,29
0,,,테라,29
0,,,홈쿡,28
0,,,테스트,28
0,,,껍질,28
0,,,여러분,28
0,,,칼국수,28
0,,,널,28
0,,,옴,28
0,,,전통,28
0,,,빙수,28
0,,,쿠션,28
0,,,이마트,28
0,,,금방,28
0,,,시리즈,28
0,,,다이어터,28
0,,,누가,28
0,,,포스팅,28
0,,,이후,28
0,,,플라워,28
0,,,도둑,28
0,,,클릭,28
0,,,역,28
0,,,마감,28
0,,,오븐,28
0,,,유산균,28
0,,,미백,28
0,,,양제,28
0,,,파우치,28
0,,,케이스,28
0,,,지속,28
0,,,스틱,28
0,,,탄력,28
0,,,올리브영,28
0,,,마사지,28
0,,,트러블,28
0,,,제로,28
0,,,소품,28
0,,,먹이,28
0,,,시트,28
0,,,멀티,28
0,,,전체,28
0,,,시기,28
0,,,샤워,28
0,,,혜택,28
0,,,병원,28
0,,,침대,28
0,,,자동,28
0,,,꿈,28
0,,,라이프,28
0,,,오렌지,28
0,,,이면,28
0,,,응원,28
0,,,킹,28
0,,,지난,28
0,,,동영상,28
0,,,대구,28
0,,,만큼,28
0,,,현재,28
0,,,환경,28
0,,,평생,28
0,,,어른,28
0,,,작년,28
0,,,하우스,28
0,,,태그,28
0,,,죽,28
0,,,수요일,28
0,,,비밀,28
0,,,사과,28
0,,,덕,28
0,,,먹거리,28
0,,,창,27
0,,,복숭아,27
0,,,접시,27
0,,,부위,27
0,,,질,27
0,,,폭풍,27
0,,,궁합,27
0,,,골,27
0,,,셰프,27
0,,,식탁,27
0,,,리지,27
0,,,대용,27
0,,,맞춤,27
0,,,전문,27
0,,,평일,27
0,,,착,27
0,,,팀,27
0,,,모집,27
0,,,해산물,27
0,,,겉,27
0,,,두번째,27
0,,,감기,27
0,,,오징어,27
0,,,베,27
0,,,후회,27
0,,,덜,27
0,,,생크림,27
0,,,거품,27
0,,,선착순,27
0,,,예방,27
0,,,파우더,27
0,,,톤,27
0,,,닉,27
0,,,키트,27
0,,,특허,27
0,,,로션,27
0,,,체지방,27
0,,,리프,27
0,,,뿜뿜,27
0,,,강화,27
0,,,머,27
0,,,순삭,27
0,,,전용,27
0,,,향기,27
0,,,활,27
0,,,북,27
0,,,붓기,27
0,,,아이스,27
0,,,고객,27
0,,,경우,27
0,,,에디,27
0,,,자랑,27
0,,,환영,27
0,,,그날,27
0,,,램,27
0,,,사고,27
0,,,이자,27
0,,,기록,27
0,,,원료,27
0,,,아이템,27
0,,,바이오,27
0,,,투,27
0,,,클리어,27
0,,,소재,27
0,,,토마토,27
0,,,신분,27
0,,,선생님,27
0,,,축제,27
0,,,무슨,27
0,,,유해,27
0,,,흡입,26
0,,,살살,26
0,,,스티커,26
0,,,여름철,26
0,,,비빔밥,26
0,,,이색,26
0,,,조리,26
0,,,입장,26
0,,,쌀,26
0,,,보시,26
0,,,여러가지,26
0,,,주변,26
0,,,별,26
0,,,놀이,26
0,,,변신,26
0,,,잼,26
0,,,의미,26
0,,,앰플,26
0,,,신발,26
0,,,각질,26
0,,,임산부,26
0,,,는걸,26
0,,,링,26
0,,,확,26
0,,,매트,26
0,,,크기,26
0,,,한지,26
0,,,쭉,26
0,,,크게,26
0,,,하나로,26
0,,,유튜브,26
0,,,주기,26
0,,,비교,26
0,,,게임,26
0,,,덤,26
0,,,사이드,26
0,,,체크,26
0,,,수업,26
0,,,협찬,26
0,,,여,26
0,,,거울,26
0,,,선팔,26
0,,,작가,26
0,,,클래스,26
0,,,국,26
0,,,낼,26
0,,,돈까스,26
0,,,단체,26
0,,,해물,25
0,,,육즙,25
0,,,간만,25
0,,,옛날,25
0,,,하트,25
0,,,겸,25
0,,,가즈,25
0,,,부,25
0,,,주차,25
0,,,녹차,25
0,,,줌,25
0,,,조만간,25
0,,,올여름,25
0,,,인형,25
0,,,이기,25
0,,,믹스,25
0,,,조카,25
0,,,파이,25
0,,,전복,25
0,,,공감,25
0,,,찬,25
0,,,포기,25
0,,,당장,25
0,,,헬,25
0,,,강아지,25
0,,,샴푸,25
0,,,패드,25
0,,,두피,25
0,,,결제,25
0,,,감소,25
0,,,페이스,25
0,,,단계,25
0,,,톡톡,25
0,,,그것,25
0,,,등급,25
0,,,리터,25
0,,,끝판,25
0,,,부탁,25
0,,,확행,25
0,,,노력,25
0,,,뉴,25
0,,,나름,25
0,,,젤리,25
0,,,국산,25
0,,,스프,25
0,,,적임,25
0,,,부부,25
0,,,멍,25
0,,,교육,25
0,,,프로그램,25
0,,,홍,25
0,,,수영장,25
0,,,코리아,25
0,,,호박,25
0,,,한장,25
0,,,랍니,25
0,,,엄지,25
0,,,해시태그,25
0,,,윤기,25
0,,,이틀,25
0,,,인분,25
0,,,어버이날,25
0,,,티비,25
0,,,블루베리,25
0,,,소환,25
0,,,국민,24
0,,,공연,24
0,,,숙성,24
0,,,롤,24
0,,,비도,24
0,,,라이브,24
0,,,출산,24
0,,,휴식,24
0,,,얼른,24
0,,,쇼핑몰,24
0,,,로만,24
0,,,무더위,24
0,,,대한민국,24
0,,,각종,24
0,,,봉,24
0,,,뼈,24
0,,,갑,24
0,,,몸매,24
0,,,색,24
0,,,다운,24
0,,,거나,24
0,,,아쿠아,24
0,,,햄버거,24
0,,,왕,24
0,,,마시기,24
0,,,장점,24
0,,,홀,24
0,,,치맥,24
0,,,먼지,24
0,,,아가,24
0,,,위생,24
0,,,연예인,24
0,,,진리,24
0,,,심플,24
0,,,탁,24
0,,,생기,24
0,,,장마,24
0,,,자동차,24
0,,,옥수수,24
0,,,유리,24
0,,,올인원,24
0,,,이징,24
0,,,양도,24
0,,,예술,24
0,,,카톡,24
0,,,멀리,24
0,,,이해,24
0,,,업로드,24
0,,,파워,24
0,,,설치,24
0,,,장난감,24
0,,,유료,24
0,,,순,24
0,,,업그레이드,24
0,,,미네랄,24
0,,,아시,24
0,,,경품,24
0,,,상황,24
0,,,최소,24
0,,,베이,24
0,,,약간,24
0,,,판,24
0,,,이불,24
0,,,몇,24
0,,,네,24
0,,,바베큐,24
0,,,상상,24
0,,,프레,24
0,,,폼,24
0,,,콜라보,24
0,,,보아,24
0,,,입안,23
0,,,체력,23
0,,,빵집,23
0,,,중국,23
0,,,비주,23
0,,,개발,23
0,,,아메리카노,23
0,,,쭈꾸미,23
0,,,집안,23
0,,,초대,23
0,,,아트,23
0,,,삼계탕,23
0,,,조화,23
0,,,베이커리,23
0,,,어린이집,23
0,,,업체,23
0,,,기운,23
0,,,현장,23
0,,,남아,23
0,,,꿀잼,23
0,,,어깨,23
0,,,효능,23
0,,,쪽,23
0,,,안나,23
0,,,레이,23
0,,,캐릭터,23
0,,,애플,23
0,,,요기,23
0,,,문,23
0,,,프라이어,23
0,,,신기,23
0,,,미스트,23
0,,,립,23
0,,,클렌,23
0,,,안티,23
0,,,모발,23
0,,,회원,23
0,,,농축,23
0,,,밴드,23
0,,,염,23
0,,,카메라,23
0,,,본점,23
0,,,유래,23
0,,,발림,23
0,,,만점,23
0,,,전부,23
0,,,뚜껑,23
0,,,끼리,23
0,,,착용,23
0,,,대해,23
0,,,결과,23
0,,,잠깐,23
0,,,김밥,23
0,,,컷,23
0,,,주시,23
0,,,안내,23
0,,,일기,23
0,,,스스로,23
0,,,서로,23
0,,,특,23
0,,,찌,23
0,,,쭈욱,23
0,,,개별,23
0,,,쿠키,23
0,,,선정,23
0,,,년,23
0,,,제철,23
0,,,고구마,23
0,,,신,23
0,,,간다,23
0,,,또한,23
0,,,소세지,23
0,,,공항,23
0,,,중복,23
0,,,쥬,23
0,,,심,22
0,,,냉,22
0,,,피크닉,22
0,,,마카롱,22
0,,,학생,22
0,,,바닥,22
0,,,역대,22
0,,,채,22
0,,,신선,22
0,,,오이,22
0,,,침,22
0,,,동물,22
0,,,모델,22
0,,,인지,22
0,,,신랑,22
0,,,우동,22
0,,,땅,22
0,,,더블,22
0,,,은근,22
0,,,종이,22
0,,,모닝,22
0,,,단호박,22
0,,,무선,22
0,,,나인,22
0,,,재생,22
0,,,변비,22
0,,,닥터,22
0,,,세척,22
0,,,뿌리,22
0,,,보라,22
0,,,팁,22
0,,,꿀잠,22
0,,,촉촉,22
0,,,블,22
0,,,식물성,22
0,,,안정,22
0,,,매,22
0,,,오리,22
0,,,여드름,22
0,,,율,22
0,,,페어,22
0,,,에스,22
0,,,뭔가,22
0,,,주신,22
0,,,저희,22
0,,,취미,22
0,,,기전,22
0,,,일이,22
0,,,영업,22
0,,,태풍,22
0,,,절대,22
0,,,영어,22
0,,,귀요미,22
0,,,선크림,22
0,,,영,22
0,,,살림,22
0,,,정상,22
0,,,본인,22
0,,,프로젝트,22
0,,,탄생,22
0,,,놀,22
0,,,주인공,22
0,,,설탕,22
0,,,인터넷,22
0,,,발효,22
0,,,당신,22
0,,,찾기,22
0,,,한식,22
0,,,당근,22
0,,,변화,22
0,,,햄,22
0,,,꼬치,22
0,,,찍,22
0,,,월드,22
0,,,적용,22
0,,,대세,22
0,,,탈출,22
0,,,폭,22
0,,,닭갈비,21
0,,,새,21
0,,,홍대,21
0,,,탐방,21
0,,,횟집,21
0,,,자몽,21
0,,,쫄면,21
0,,,무한리필,21
0,,,작품,21
0,,,스페셜,21
0,,,소정,21
0,,,며칠,21
0,,,학교,21
0,,,육수,21
0,,,탈,21
0,,,닝,21
0,,,스시,21
0,,,생선,21
0,,,결정,21
0,,,목요일,21
0,,,깡패,21
0,,,독서,21
0,,,코코넛,21
0,,,대가,21
0,,,리조트,21
0,,,토끼,21
0,,,만날,21
0,,,과즙,21
0,,,처리,21
0,,,에이,21
0,,,보장,21
0,,,규,21
0,,,네일,21
0,,,콜라겐,21
0,,,방향,21
0,,,광,21
0,,,블로그,21
0,,,광채,21
0,,,필터,21
0,,,함량,21
0,,,브,21
0,,,향수,21
0,,,보조,21
0,,,성장,21
0,,,서나,21
0,,,세안,21
0,,,용기,21
0,,,쥬스,21
0,,,몇번,21
0,,,온도,21
0,,,비치,21
0,,,버튼,21
0,,,전자,21
0,,,상담,21
0,,,시스템,21
0,,,드라이브,21
0,,,누,21
0,,,다,21
0,,,허브,21
0,,,소문,21
0,,,신혼,21
0,,,아무,21
0,,,현실,21
0,,,밑,21
0,,,최근,21
0,,,오빠,21
0,,,여름방학,21
0,,,소금,21
0,,,리그,21
0,,,런칭,21
0,,,화요일,21
0,,,관,21
0,,,만난,21
0,,,혹시,21
0,,,물질,21
0,,,실천,21
0,,,준비물,21
0,,,명절,21
0,,,기준,21
0,,,가구,21
0,,,손질,21
0,,,밥집,21
0,,,무한,21
0,,,쟁,21
0,,,꿀팁,21
0,,,폭발,21
0,,,위로,21
0,,,강의,21
0,,,스튜디오,21
0,,,달걀,21
0,,,땅콩,21
0,,,내년,21
0,,,친,21
0,,,토스트,21
