아이디,PK,단어
mija_yummy,1489618126,5007
 , ,닭다리
 , ,핵
 , ,불닭
 , ,미니
 , ,입맛
 , ,세상
 , ,입맛
 , ,큰일
 , ,임
 , ,하루
 , ,끼
 , ,알
 , ,수가
 , ,벌써
 , ,야식
 , ,고기
 , ,냉면
 , ,생각
 , ,내
 , ,댜
 , ,시르댜
 , ,일반
 , ,라면
 , ,닭고기
 , ,핵
 , ,불닭
 , ,닭고기
 , ,생각
 , ,별로
 , ,듯
 , ,훈제
 , ,닭
 , ,런가
 , ,상상
 , ,때
 , ,맛
 , ,뭐
 , ,어찌
 , ,밥
 , ,불닭볶음면
 , ,핵
 , ,불닭볶음면
 , ,닭다리
 , ,미쟈
 , ,동영상
 , ,요리
 , ,동영상
 , ,라면
 , ,는걸
 , ,대충
 , ,김밥
 , ,먹기
 , ,당근
 , ,채
 , ,악
 , ,집
 , ,김밥
 , ,듀듄
 , ,어제
 , ,찬찬
 , ,어벤져스
 , ,엔드게임
 , ,보고
 , ,재낌
 , ,찬찬
 , ,오열
 , ,함
 , ,눈물
 , ,커플
 , ,영화
 , ,눈
 , ,튕튕
 , ,뿔
 , ,찬찬
 , ,휴가
 , ,어디
 , ,좀
 , ,갈라
 , ,했드
 , ,난리
 , ,작년
 , ,김밥
 , ,집
 , ,김밥
 , ,김밥
 , ,만들기
 , ,야채
 , ,김밥
 , ,박막
 , ,례
 , ,할머니
 , ,오징어
 , ,비빔국수
 , ,듀듄
 , ,할머니
 , ,레시피
 , ,그대로
 , ,다시다
 , ,먹음
 , ,맛
 , ,뭐
 , ,생각
 , ,그
 , ,맛
 , ,우리
 , ,그
 , ,맛
 , ,양념장
 , ,간장
 , ,설탕
 , ,다시다
 , ,마늘
 , ,후추
 , ,고춧가루
 , ,할머니
 , ,유튜브
 , ,보시
 , ,오늘
 , ,편집
 , ,오징어
 , ,봄
 , ,억
 , ,똥손
 , ,편집
 , ,배
 , ,또
 , ,뭐
 , ,고민
 , ,주말
 , ,박막
 , ,례
 , ,할머니
 , ,레시피
 , ,비빔국수
 , ,오징어
 , ,볶음
 , ,오징어
 , ,비빔국수
 , ,국수
 , ,미쟈
 , ,동영상
 , ,요리
 , ,동영상
 , ,딸기
 , ,잼
 , ,떡갈비
 , ,토스트
 , ,설탕
 , ,딸기
 , ,잼
 , ,신의
 , ,한수
 , ,설탕
 , ,대신
 , ,잼
 , ,강추
 , ,곧
 , ,추석
 , ,선물
 , ,세트
 , ,뭐
 , ,고민
 , ,마켓
 , ,컬리
 , ,앤
 , ,종
 , ,잼
 , ,세트
 , ,평
 , ,중이
 , ,낼름
 , ,장바구니
 , ,폭
 , ,선물
 , ,세트
 , ,은
 , ,한참
 , ,구경
 , ,마켓
 , ,컬리
 , ,쿠폰
 , ,할인
 , ,혜택
 , ,적립금
 , ,마켓
 , ,컬리
 , ,새벽
 , ,배송
 , ,샛별
 , ,배송
 , ,추석
 , ,추석
 , ,선물
 , ,며칠
 , ,한식
 , ,자규
 , ,김치
 , ,김치찌개
 , ,백종원
 , ,레시피
 , ,맛
 , ,기억
 , ,백종원
 , ,스타일
 , ,고기
 , ,김치
 , ,맛
 , ,자규
 , ,김치
 , ,입맛
 , ,매콤
 , ,요즘
 , ,김치
 , ,자규
 , ,김치
 , ,브금
 , ,때문
 , ,삭제
 , ,다시
 , ,김치찌개
 , ,돼지고기
 , ,김치찌개
 , ,돼지
 , ,찌개
 , ,미쟈
 , ,동영상
 , ,요리
 , ,동영상
 , ,맥주
 , ,안주
 , ,또띠아
 , ,아메리칸
 , ,미트
 , ,스토리
 , ,볼피
 , ,핫
 , ,프레
 , ,세타
 , ,살라미
 , ,피자
 , ,카나페
 , ,볼
