아이디,PK,단어
lsoui_,6568118014,1254
 , ,민트
 , ,라떼
 , ,아이싱
 , ,쿠키
 , ,듕
 , ,모양
 , ,중이
 , ,맘
 , ,마블링
 , ,라떼
 , ,오늘
 , ,아이싱
 , ,쿠키
 , ,뙁
 , ,초코
 , ,겔
 , ,호프
 , ,원래
 , ,영상
 , ,유튜브
 , ,위
 , ,크림
 , ,생각
 , ,짜져
 , ,다음
 , ,댠
 , ,맛
 , ,최고
 , ,지굼
 , ,아메리카노
 , ,찰떡
 , ,궁합
 , ,유자
 , ,루이보스
 , ,티
 , ,달달
 , ,더
 , ,맛나댜
 , ,체리
 , ,우유
 , ,체리
 , ,이드
 , ,체리
 , ,우유
 , ,더
 , ,내
 , ,취향
 , ,베이글
 , ,체리
 , ,뇸
 , ,패션후르츠
 , ,이드
 , ,내일
 , ,꼭
 , ,체리
 , ,라떼
 , ,먹겠뙁
 , ,황
 , ,치즈
 , ,파운드
 , ,케이크
 , ,유튜브
 , ,황
 , ,치즈
 , ,파운드
 , ,케이크
 , ,영상
 , ,비
 , ,스커스
 , ,유자
 , ,이드
 , ,오늘
 , ,치즈
 , ,파운드
 , ,케이크
 , ,저녁
 , ,유튜브
 , ,방법
 , ,업로드
 , ,치즈
 , ,덕후
 , ,라면
 , ,맛
 , ,체리
 , ,이드
 , ,내일
 , ,체리
 , ,라떼
 , ,징
 , ,시나몬
 , ,향
 , ,솔솔
 , ,사과
 , ,위
 , ,크림
 , ,상큼
 , ,달달
 , ,맛있땽
 , ,방법
 , ,오늘
 , ,업로드
 , ,예정
 , ,사과
 , ,시나몬
 , ,머핀
 , ,사과
 , ,머핀
 , ,딸기
 , ,크림
 , ,장미
 , ,라떼
 , ,바닐라
 , ,시럽
 , ,더
 , ,맛있땽
 , ,장미
 , ,라떼
 , ,딸기
 , ,요거트
 , ,동생
 , ,준
 , ,딸기
 , ,요거트
 , ,딸기
 , ,요거트
 , ,요거트
 , ,볼
 , ,오늘
 , ,계피
 , ,특집
 , ,호두
 , ,타르트
 , ,계피
 , ,사과
 , ,청
 , ,계피
 , ,호두
 , ,듬뿍
 , ,더
 , ,저번
 , ,스콘
 , ,영상
 , ,유튜브
 , ,업로드
 , ,삼각
 , ,이번
 , ,삼각
 , ,것
 , ,호두
 , ,타르트
 , ,거
 , ,편집
 , ,징
 , ,방법
 , ,유튜브
 , ,호두
 , ,타르트
 , ,타르트
 , ,사과
 , ,청
 , ,사과
 , ,우유
 , ,아침
 , ,쿠키
 , ,라떼
 , ,초코
 , ,칩
 , ,쿠키
 , ,역시
 , ,젤
 , ,맛있땨
 , ,정말
 , ,만
 , ,머신
 , ,청소
 , ,땨
 , ,쿠키
 , ,라떼
 , ,쿠키
 , ,라떼
 , ,달
 , ,내
 , ,거
 , ,하쟝
 , ,레몬에이드
 , ,레몬에이드
 , ,레몬
 , ,청
 , ,오늘
 , ,키위
 , ,냠
 , ,키위
 , ,이드
 , ,키위
 , ,이드
 , ,키위
 , ,청
 , ,키위
 , ,냠
 , ,키위
 , ,이드
 , ,키위
 , ,이드
 , ,키위
 , ,청
 , ,자두
 , ,청
 , ,땅
 , ,자두
 , ,이드
 , ,자두
 , ,이드
 , ,자두
 , ,청
 , ,노랑
 , ,노랑
 , ,해
 , ,다알리아
 , ,헬리오시스
 , ,카네이션
 , ,강아지풀
 , ,루스
 , ,커스
 , ,딸기
 , ,청
 , ,딸기
 , ,이드
 , ,딸기
 , ,이드
 , ,딸기
 , ,청
 , ,파뉘
 , ,이드
 , ,짱
 , ,파뉘
 , ,카페
 , ,파뉘
 , ,이드
 , ,강정보
 , ,카페
 , ,다사
 , ,카페
 , ,대구
 , ,신상
 , ,카페
 , ,플라워
 , ,카페
 , ,파뉘
 , ,달성군
 , ,카페
 , ,파뉘
 , ,사장
 , ,손
 , ,출현
 , ,손
 , ,삼각대
 , ,한계
 , ,마치
 , ,내
 , ,집
 , ,것
 , ,배경
 , ,파뉘
 , ,카페
 , ,파뉘
 , ,강정보
 , ,카페
 , ,대구
 , ,신상
 , ,카페
 , ,다사
 , ,카페
 , ,플라워
 , ,카페
 , ,갤럭시
 , ,이드
 , ,달성군
 , ,카페
 , ,파뉘
 , ,카페
 , ,친한친구
 , ,가게
 , ,내일
 , ,오픈
 , ,거
 , ,갤럭시
 , ,이드
 , ,파뉘
 , ,이드
 , ,왕
 , ,추천
 , ,마지막
 , ,사진
 , ,포토
 , ,존
 , ,대구
 , ,달성군
 , ,다사읍
 , ,죽
 , ,곡리
 , ,파
 , ,적
 , ,한식당
 , ,옆
 , ,파뉘
 , ,카페
 , ,파뉘
 , ,강정보
 , ,카페
 , ,플라워
 , ,카페
