아이디,PK,단어
xxmdd_0701,2859763804,6133
 , ,파버카스텔
 , ,형광
 , ,펜
 , ,형광
 , ,펜
 , ,감
 , ,파버
 , ,눈
 , ,정도
 , ,형광
 , ,비
 , ,문학
 , ,지문
 , ,도배
 , ,해도
 , ,괜차
 , ,저
 , ,몸통
 , ,도트
 , ,존
 , ,취저
 , ,손
 , ,땀
 , ,자
 , ,도트
 , ,존
 , ,미끄럼
 , ,방지
 , ,형광
 , ,펜
 , ,달리
 , ,그
 , ,특유
 , ,잉크
 , ,냄새
 , ,거의
 , ,안나
 , ,짱짱맨
 , ,문구
 , ,구류
 , ,문구
 , ,스타
 , ,그램
 , ,문구
 , ,덕후
 , ,필기
 , ,필기구
 , ,필기구
 , ,추천
 , ,학용품
 , ,체리
 , ,베리
 , ,제품
 , ,여우
 , ,요즘
 , ,일러스트
 , ,폰
 , ,케이스
 , ,스티커
 , ,귀염
 , ,스티커
 , ,노트북
 , ,찰떡
 , ,이양
 , ,제품
 , ,구매
 , ,여기
 , ,일러스트
 , ,문구
 , ,문구
 , ,스타
 , ,그램
 , ,문구
 , ,쇼핑
 , ,폰
 , ,케이스
 , ,수능
 , ,디
 , ,마이너스
 , ,백일
 , ,노
 , ,최저
 , ,수
 , ,크게
 , ,의미
 , ,머
 , ,인생
 , ,한번
 , ,시험
 , ,사실
 , ,요즘
 , ,자소
 , ,소이현
 , ,독서
 , ,이
 , ,패턴
 , ,고삼
 , ,모습
 , ,백일
 , ,맞이
 , ,양심
 , ,에바
 , ,금은
 , ,휴가
 , ,유진
 , ,루
 , ,집
 , ,가면
 , ,국어
 , ,공부
 , ,정도
 , ,문학작품
 , ,정리
 , ,첫
 , ,면접
 , ,국문
 , ,바로
 , ,면접
 , ,준비
 , ,헝헝
 , ,차
 , ,합격자
 , ,멘탈
 , ,리얼
 , ,루
 , ,얼른
 , ,국교
 , ,누가
 , ,나
 , ,좀
 , ,국교
 , ,강의실
 , ,발
 , ,차주
 , ,삼
 , ,또
 , ,수
 , ,수진
 , ,쌤얘길
 , ,하자
 , ,저번
 , ,뵀
 , ,때
 , ,최근
 , ,국어
 , ,교사
 , ,정
 , ,연수
 , ,때
 , ,수진
 , ,쌤
 , ,명인
 , ,앞
 , ,발표
 , ,막
 , ,줄
 , ,얘기
 , ,또
 , ,덕후
 , ,자부심
 , ,뿜뿜
 , ,정
 , ,연수
 , ,악
 , ,어쩜
 , ,머쩌
 , ,진짜
 , ,이
 , ,바로
 , ,티처
 , ,오브
 , ,티처
 , ,모먼트
 , ,울
 , ,스승
 , ,반
 , ,교직
 , ,정말
 , ,당신
 , ,뒤
 , ,결정
 , ,내
 , ,최고
 , ,결정
 , ,며칠
 , ,전
 , ,디엠
 , ,졸업
 , ,수진
 , ,쌤
 , ,제자
 , ,연락
 , ,심지어
 , ,학교
 , ,수진
 , ,쌤
 , ,근무
 , ,출신
 , ,동문
 , ,수학
 , ,선배
 , ,그
 , ,선배
 , ,수진
 , ,쌤
 , ,그때
 , ,인기
 , ,진짜
 , ,쌤
 , ,리
 , ,스펙
 , ,제자
 , ,당신
 , ,추억
 , ,기억
 , ,본인
 , ,정말
 , ,루
 , ,그
 , ,전
 , ,학교
 , ,선배
 , ,중
 , ,수진
 , ,쌤
 , ,수업
 , ,종종
 , ,연락
 , ,나중
 , ,학생
 , ,기억
 , ,교사
 , ,모두
 , ,공통점
 , ,수진
 , ,쌤
 , ,포스
 , ,못
 , ,멀리
 , ,짝사랑
 , ,본인
 , ,수진
 , ,쌤
 , ,진입
 , ,장벽
 , ,자
 , ,쌤
 , ,덕이
 , ,증말
 , ,걸
 , ,크러쉬
 , ,포스
 , ,범접
 , ,불가
 , ,수진
 , ,쌤
 , ,본인
 , ,또
 , ,한가지
 , ,것
 , ,꼭
 , ,차
 , ,프패
 , ,최종
 , ,합
 , ,입시
 , ,당신
 , ,지금
 , ,내
 , ,꼭
 , ,최
 , ,정
 , ,수
 , ,정말
 , ,응원
 , ,함
 , ,우리
 , ,이제
 , ,얼마
 , ,수능
 , ,수능
 , ,수험생
 , ,고
 , ,하루
 , ,번
 , ,생각
 , ,나
 , ,갈등
 , ,진짜
 , ,일단
 , ,지금
 , ,국문
 , ,국교
 , ,거
 , ,또
 , ,언제
 , ,맘
 , ,모름
 , ,사실
 , ,복수
 , ,전공
 , ,머리
 , ,나
 , ,역
 , ,부족
 , ,생각
 , ,번천
 , ,번
 , ,복전
 , ,수진
 , ,쌤
 , ,때
 , ,윤교
 , ,설득
 , ,아우
 , ,내
 , ,능력
 , ,치
 , ,수진
 , ,쌤
 , ,수진
 , ,쌤
 , ,분
 , ,진짜
 , ,난
 , ,국어
 , ,것
 , ,의지
 , ,것
 , ,진짜
 , ,거
 , ,언제
 , ,또
 , ,맘
 , ,날
 , ,위해
 , ,최저
 , ,공부
 , ,국문
 , ,국교
 , ,최저
 , ,일단
 , ,국교
 , ,자
 , ,소서
 , ,더
 , ,비중
 , ,걸
 , ,독서
 , ,자
 , ,소서
 , ,매진
 , ,국어교육
 , ,국어
 , ,국문학
 , ,고
 , ,이제
 , ,한여름
 , ,밤
 , ,꿈
 , ,칠월
 , ,끝
 , ,수진
 , ,쌤
 , ,쌤
 , ,소이현
 , ,배우
 , ,덕분
 , ,내
 , ,칠월
 , ,하루
 , ,수시
 , ,원서
 , ,접수
 , ,더
 , ,바짝
 , ,증신
 , ,구
 , ,자소
 , ,최저
 , ,존버
 , ,국교
 , ,국문
 , ,사범대
 , ,어디
 , ,뿌신다
 , ,사대
 , ,수진
 , ,쌤
 , ,초
 , ,임용
 , ,합격
 , ,비법
 , ,꼭
 , ,울
 , ,고
 , ,친구
 , ,모두
 , ,파이팅
 , ,각자
 , ,분야
 , ,우리
 , ,모두
 , ,입시
 , ,대박
 , ,악
 , ,내
 , ,고장
 , ,칠월
 , ,청포도
 , ,시절
 , ,이육사
 , ,다이어리
 , ,먼슬리
 , ,슬리
 , ,먼슬
 , ,리
 , ,다이어리
 , ,스타
 , ,그램
 , ,다이어리
 , ,다이어리
 , ,그램
 , ,손글씨
 , ,인스
 , ,문구
 , ,구류
 , ,문구
 , ,스타
 , ,그램
 , ,홀리
 , ,꿀
 , ,송이
 , ,노트패드
 , ,존귀
 , ,리얼
 , ,필기
 , ,감
 , ,짱
 , ,필기
 , ,기분
 , ,조앙
 , ,발
 , ,돼지
 , ,너
 , ,난
 , ,두번째
 , ,떡메
 , ,취향
 , ,저격
 , ,꿀
 , ,송이
 , ,필기
 , ,처
 , ,여기
 , ,떡메
 , ,노트
 , ,필기
 , ,노트패드
 , ,떡
 , ,메모
 , ,메모
 , ,패드
 , ,필기
 , ,노트
 , ,정리
 , ,공부
 , ,인증
 , ,내
 , ,연필
 , ,중
 , ,젤로
 , ,파버카스텔
 , ,스파
 , ,연필
 , ,일단
 , ,저
 , ,땡땡
 , ,죽음
 , ,연필
 , ,꼭
 , ,다리
 , ,뭐
 , ,유
 , ,엉엉
 , ,필기
 , ,때
 , ,감탄
 , ,요즘
 , ,비
 , ,문학
 , ,샤프
 , ,연필
 , ,공부
 , ,때
 , ,기분
 , ,아지
 , ,매직
 , ,요즘
 , ,불매
 , ,때문
 , ,필기구
 , ,걱정
 , ,파버카스텔
 , ,은
 , ,독일
 , ,제품
 , ,질도
 , ,디자인
 , ,얼른
 , ,욥
 , ,내
 , ,링거
 , ,링거
 , ,워터
 , ,링티
 , ,영접
 , ,또
 , ,저
 , ,보틀
 , ,본인
 , ,링티
 , ,것
 , ,좀
 , ,소개
 , ,읍읍
 , ,맛
 , ,그
 , ,포카리
 , ,읍읍
 , ,레몬
 , ,소금
 , ,조금
 , ,맛
 , ,링거
 , ,수액
 , ,비타민
 , ,내
 , ,비타민
 , ,중
 , ,맛
 , ,젤
 , ,낫다
 , ,오늘
 , ,영어
 , ,국어
 , ,소서
 , ,존버
 , ,링거
 , ,고삼
 , ,인생
 , ,걸
 , ,기말고사
 , ,때
 , ,유유
 , ,날
 , ,음료수
 , ,더
 , ,링티
 , ,수분
 , ,보충
 , ,대루
 , ,아주
 , ,의사
 , ,오조오억
 , ,대학교
 , ,대한민국
 , ,고딩
 , ,링거
 , ,병원
 , ,시간
 , ,링티
 , ,링거
 , ,워터
 , ,링티
 , ,링거
 , ,숙취
 , ,해소
 , ,피로
 , ,회복
 , ,수분
