,category,how_many_influencer,words,words_count
0,,,사실,43
0,,,자극,43
0,,,고급,43
0,,,라면,43
0,,,방,43
0,,,프로,43
0,,,항상,42
0,,,마켓,42
0,,,가을,42
0,,,부담,42
0,,,먹기,42
0,,,기념,42
0,,,팬츠,42
0,,,인증,42
0,,,거리,42
0,,,한국,42
0,,,미세먼지,42
0,,,애,42
0,,,마스크,42
0,,,글,42
0,,,구경,42
0,,,조절,42
0,,,레이스,42
0,,,면,42
0,,,이건,42
0,,,기존,42
0,,,간식,42
0,,,셀카,41
0,,,층,41
0,,,프리,41
0,,,누구,41
0,,,끼,41
0,,,종,41
0,,,리,41
0,,,그린,41
0,,,증정,41
0,,,장소,41
0,,,및,41
0,,,굿,41
0,,,총,41
0,,,막,41
0,,,셀프,41
0,,,그대로,41
0,,,땐,41
0,,,맥주,41
0,,,제공,41
0,,,심플,40
0,,,올해,40
0,,,풀,40
0,,,활동,40
0,,,체크,40
0,,,티셔츠,40
0,,,에센스,40
0,,,짐,40
0,,,메,40
0,,,도전,40
0,,,주름,40
0,,,기도,40
0,,,뷰,40
0,,,나들이,40
0,,,충전,40
0,,,월요일,39
0,,,호텔,39
0,,,별로,39
0,,,감사,39
0,,,보기,39
0,,,여러분,39
0,,,존,39
0,,,링,39
0,,,연출,39
0,,,초,39
0,,,재,39
0,,,인테리어,39
0,,,어깨,39
0,,,여유,39
0,,,업,39
0,,,옆,39
0,,,음식,39
0,,,제거,39
0,,,자꾸,39
0,,,흡수,39
0,,,재미,39
0,,,조합,39
0,,,고객,38
0,,,박,38
0,,,세,38
0,,,금요일,38
0,,,일이,38
0,,,관심,38
0,,,잔,38
0,,,둘,38
0,,,카,38
0,,,자리,38
0,,,가면,38
0,,,영화,38
0,,,광고,38
0,,,평소,38
0,,,전체,38
0,,,개인,38
0,,,닉,38
0,,,식사,38
0,,,이용,38
0,,,청,37
0,,,기회,37
0,,,피드,37
0,,,공식,37
0,,,늘,37
0,,,소리,37
0,,,거의,37
0,,,보이,37
0,,,순간,37
0,,,색,37
0,,,정,37
0,,,준,37
0,,,셔츠,37
0,,,셀,37
0,,,터,37
0,,,진,37
0,,,오,37
0,,,패키지,37
0,,,추출,37
0,,,베스트,37
0,,,언니,37
0,,,내내,37
0,,,법,37
0,,,산,37
0,,,쿠션,37
0,,,지원,37
0,,,메뉴,37
0,,,자외선,37
0,,,파우치,37
0,,,대신,37
0,,,샷,36
0,,,컷,36
0,,,원단,36
0,,,가성,36
0,,,사이트,36
0,,,스커트,36
0,,,잠시,36
0,,,남,36
0,,,바지,36
0,,,인스타그램,36
0,,,활용,36
0,,,포토,36
0,,,상태,36
0,,,한정,36
0,,,바캉스,36
0,,,득템,36
0,,,품절,36
0,,,톡,36
0,,,품,36
0,,,식품,36
0,,,포,36
0,,,앤,36
0,,,이드,36
0,,,함유,36
0,,,신발,36
0,,,상큼,36
0,,,살짝,36
0,,,모습,36
0,,,해도,36
0,,,애정,36
0,,,계절,36
0,,,원래,36
0,,,최애,36
0,,,개선,36
0,,,취향,36
0,,,소통,35
0,,,신경,35
0,,,물놀이,35
0,,,투,35
0,,,정신,35
0,,,뿐,35
0,,,매트,35
0,,,고생,35
0,,,먹방,35
0,,,만족,35
0,,,얼마,35
0,,,착,35
0,,,자켓,35
0,,,처,35
0,,,백화점,35
0,,,피부관리,35
0,,,워터,35
0,,,예약,35
0,,,빛,35
0,,,비타민,35
0,,,인정,35
0,,,마사지,35
0,,,한잔,35
0,,,구,35
0,,,생활,35
0,,,로션,35
0,,,정보,35
0,,,임,35
0,,,아빠,35
0,,,더위,35
0,,,트리,35
0,,,블라우스,34
0,,,어린이,34
0,,,행복,34
0,,,컬렉션,34
0,,,생,34
0,,,허리,34
0,,,새벽,34
0,,,고,34
0,,,센스,34
0,,,선정,34
0,,,세계,34
0,,,노,34
0,,,용량,34
0,,,오일,34
0,,,개월,34
0,,,프로필,34
0,,,단독,34
0,,,일주일,34
0,,,음료,34
0,,,갑자기,34
0,,,달라,34
0,,,쏙,34
0,,,고기,34
0,,,치킨,34
0,,,디저트,34
0,,,샴푸,34
0,,,앰플,34
0,,,빵,34
0,,,얼,33
0,,,푸드,33
0,,,최대,33
0,,,스트레스,33
0,,,문제,33
0,,,외출,33
0,,,각,33
0,,,롯데,33
0,,,공간,33
0,,,발표,33
0,,,포함,33
0,,,라이프,33
0,,,패턴,33
0,,,로우,33
0,,,자체,33
0,,,에어,33
0,,,브이,33
0,,,이름,33
0,,,달달,33
0,,,그림,33
0,,,영양,33
0,,,맛스타,33
0,,,파스타,33
0,,,아기,33
0,,,젠,33
0,,,차단,33
0,,,쇼핑몰,32
0,,,밴드,32
0,,,토요일,32
0,,,찰떡,32
0,,,샤워,32
0,,,약,32
0,,,나이,32
0,,,해결,32
0,,,강남,32
0,,,니,32
0,,,썸머,32
0,,,부,32
0,,,낼,32
0,,,일링,32
0,,,가기,32
0,,,뭘,32
0,,,치즈,32
0,,,마,32
0,,,치,32
0,,,미국,32
0,,,물이,32
0,,,타입,32
0,,,일본,32
0,,,각질,32
0,,,젤리,32
0,,,블,32
0,,,올리브영,32
0,,,립,31
0,,,동영상,31
0,,,니트,31
0,,,질,31
0,,,칭찬,31
0,,,실화,31
0,,,패드,31
0,,,지속,31
0,,,타고,31
0,,,일요일,31
0,,,타,31
0,,,소식,31
0,,,슈퍼,31
0,,,협찬,31
0,,,뭔가,31
0,,,쿠폰,31
0,,,혜택,31
0,,,내용,31
0,,,추억,31
0,,,과일,31
0,,,부모님,31
0,,,일정,31
0,,,미백,31
0,,,리프,31
0,,,발라,31
0,,,보시,31
0,,,무조건,31
0,,,요리,31
0,,,얼마나,31
0,,,종류,31
0,,,고고,31
0,,,제주,31
0,,,클렌,31
0,,,제주도,31
0,,,거품,31
0,,,야외,30
0,,,책,30
0,,,집중,30
0,,,급,30
0,,,리뷰,30
0,,,축하,30
0,,,오렌지,30
0,,,퀄리티,30
0,,,동생,30
0,,,색상,30
0,,,캐,30
0,,,일반,30
0,,,다음주,30
0,,,박스,30
0,,,토,30
0,,,데이,30
0,,,에어컨,30
0,,,럼,30
0,,,탑,30
0,,,로부터,30
0,,,베이스,30
0,,,아쿠아,30
0,,,매치,30
0,,,가야,30
0,,,테라,30
0,,,신분,30
0,,,생일,30
0,,,잠,30
0,,,척,30
0,,,유산균,30
0,,,포장,30
0,,,휴대,30
0,,,클렌징,30
0,,,양제,30
0,,,네이버,30
0,,,검색,30
0,,,유기농,30
0,,,모임,30
0,,,탄력,30
0,,,저희,29
0,,,오오,29
0,,,출근,29
0,,,작업,29
0,,,겸,29
0,,,주시,29
0,,,이후,29
0,,,향수,29
0,,,불,29
0,,,음,29
0,,,골드,29
0,,,결제,29
0,,,만들기,29
0,,,서비스,29
0,,,베이지,29
0,,,웨어,29
0,,,콜라보,29
0,,,동시,29
0,,,진행중,29
0,,,오프,29
0,,,하이,29
0,,,현재,29
0,,,사,29
0,,,적용,29
0,,,톡톡,29
0,,,병,29
0,,,덕,29
0,,,토너,29
0,,,스토리,29
0,,,하늘,29
0,,,라이트,29
0,,,발견,29
0,,,낮,29
0,,,두피,29
0,,,바이,29
0,,,강,29
0,,,담,29
0,,,뉴,29
0,,,작년,29
0,,,육아,29
0,,,소장,29
0,,,실내,29
0,,,밀크,29
0,,,구입,29
0,,,안심,29
0,,,테,29
0,,,닥터,29
0,,,피로,29
0,,,유지,29
0,,,마이,29
0,,,플러스,29
0,,,울,29
0,,,브라운,29
0,,,하자,28
0,,,공지,28
0,,,반,28
0,,,금,28
0,,,팔,28
0,,,운영,28
0,,,잠깐,28
0,,,공원,28
0,,,홈페이지,28
0,,,리스,28
0,,,수량,28
0,,,명품,28
0,,,슈즈,28
0,,,선크림,28
0,,,다운,28
0,,,위치,28
0,,,공개,28
0,,,모자,28
0,,,민트,28
0,,,수입,28
0,,,기초,28
0,,,실제,28
0,,,아이스크림,28
0,,,공유,28
0,,,형,28
0,,,천연,28
0,,,우유,28
0,,,간,28
0,,,실,28
0,,,투어,28
0,,,성공,28
0,,,보호,28
0,,,안주,28
0,,,버블,28
0,,,파,28
0,,,쓰기,28
0,,,적임,28
0,,,가요,28
0,,,의류,27
0,,,퇴근,27
0,,,온라인,27
0,,,계획,27
0,,,블로그,27
0,,,도착,27
0,,,강추,27
0,,,입맛,27
0,,,감기,27
0,,,야식,27
0,,,몸매,27
0,,,가게,27
0,,,덜,27
0,,,설명,27
0,,,멋,27
0,,,또한,27
0,,,팔로우,27
0,,,최초,27
0,,,대한,27
0,,,추첨,27
0,,,표현,27
0,,,비치,27
0,,,코리아,27
0,,,업데이트,27
0,,,공연,27
0,,,편,27
0,,,트러블,27
0,,,연락,27
0,,,술,27
0,,,빵빵,27
0,,,싹,27
0,,,요기,27
0,,,베이비,27
0,,,요거트,27
0,,,여름철,27
0,,,난리,27
0,,,션,27
0,,,유료,27
0,,,멀티,27
0,,,남편,27
0,,,필요,27
0,,,칼로리,27
0,,,레몬,27
0,,,진심,27
0,,,듬뿍,27
0,,,터치,27
0,,,데일,26
0,,,답,26
0,,,마감,26
0,,,자기,26
0,,,단계,26
0,,,카드,26
0,,,김,26
0,,,아메리카노,26
0,,,레이어,26
0,,,비밀,26
0,,,이틀,26
0,,,기억,26
0,,,아래,26
0,,,플루,26
0,,,채,26
0,,,클릭,26
0,,,자,26
0,,,생기,26
0,,,베이,26
0,,,플라워,26
0,,,길이,26
0,,,케이스,26
0,,,대용,26
0,,,습,26
0,,,하나로,26
0,,,일찍,26
0,,,망고,26
0,,,에너지,26
0,,,시리즈,26
0,,,에코,26
0,,,수영장,26
0,,,민감,26
0,,,테스트,26
0,,,모공,26
0,,,돈,26
0,,,세안,26
0,,,샐러드,26
0,,,푹,26
0,,,별,26
0,,,빨,26
0,,,필,26
0,,,셀피,25
0,,,립스틱,25
0,,,티디,25
0,,,샌들,25
0,,,지인,25
0,,,두번째,25
0,,,외,25
0,,,공부,25
0,,,불금,25
0,,,짱,25
0,,,작품,25
0,,,화이팅,25
0,,,홈쇼핑,25
0,,,유럽,25
0,,,베이직,25
0,,,새,25
0,,,룩,25
0,,,패치,25
0,,,이야기,25
0,,,사이,25
0,,,밖,25
0,,,지난,25
0,,,맞이,25
0,,,자랑,25
0,,,부산,25
0,,,선글라스,25
0,,,파우더,25
0,,,절대,25
0,,,올여름,25
0,,,이징,25
0,,,게시,25
0,,,태그,25
0,,,데님,25
0,,,가루,25
0,,,덤,25
0,,,복,25
0,,,열,25
0,,,안나,25
0,,,모양,25
0,,,양,25
0,,,금방,25
0,,,클래식,25
0,,,루즈,25
0,,,메이드,25
0,,,이모,25
0,,,수제,25
0,,,주방,25
0,,,클리,25
0,,,냄새,25
0,,,밀착,25
0,,,습관,25
0,,,소스,25
0,,,샘플,25
0,,,편의점,25
0,,,살이,25
0,,,어플,25
0,,,아이스,25
0,,,초코,25
0,,,코덕,25
0,,,노력,24
0,,,어,24
0,,,코드,24
0,,,신제품,24
0,,,반응,24
0,,,쪽,24
0,,,목요일,24
0,,,배달,24
0,,,방송,24
0,,,남성,24
0,,,드레스,24
0,,,색감,24
0,,,피자,24
0,,,응원,24
0,,,머,24
0,,,쟁,24
0,,,자고,24
0,,,거기,24
0,,,다가,24
0,,,브,24
0,,,포켓,24
0,,,한장,24
0,,,만큼,24
0,,,기획,24
0,,,파운데이션,24
0,,,주의,24
0,,,만남,24
0,,,샵,24
0,,,헬,24
0,,,스티커,24
0,,,클리어,24
0,,,센터,24
0,,,수영복,24
0,,,휴양지,24
0,,,주스,24
0,,,회,24
0,,,감동,24
0,,,점점,24
0,,,쥬,24
0,,,깜짝,24
0,,,요건,24
0,,,무려,24
0,,,부터,24
0,,,모,24
0,,,후회,24
0,,,신세계,24
0,,,컵,24
0,,,산성,24
0,,,섭취,24
0,,,방지,24
0,,,핸드,24
0,,,용품,24
0,,,병원,24
0,,,몇번,24
0,,,노폐물,24
0,,,빈티,24
0,,,일단,24
0,,,네일,24
0,,,표정,24
0,,,회식,24
0,,,밸런스,24
0,,,그레이,24
0,,,아트,23
0,,,쭉,23
0,,,쫀쫀,23
0,,,왕,23
0,,,주소,23
0,,,근처,23
0,,,홍대,23
0,,,얼른,23
0,,,맞팔,23
0,,,직원,23
0,,,프로젝트,23
0,,,해외,23
0,,,지방,23
0,,,경험,23
0,,,일부,23
0,,,스페셜,23
0,,,현대,23
0,,,소,23
0,,,유튜브,23
0,,,형태,23
0,,,개별,23
0,,,결과,23
0,,,피지,23
0,,,탈,23
0,,,오버,23
0,,,룸,23
0,,,재료,23
0,,,무드,23
0,,,파리,23
0,,,컬,23
0,,,연속,23
0,,,헤어스타일,23
0,,,매번,23
0,,,볼륨,23
0,,,자마자,23
0,,,특,23
0,,,당일,23
0,,,오빠,23
0,,,전혀,23
0,,,슈,23
0,,,존맛,23
0,,,런칭,23
0,,,필수품,23
0,,,스틱,23
0,,,면역,23
0,,,보관,23
0,,,액,23
0,,,폭,23
0,,,꿀잠,23
0,,,렌,23
0,,,더블,23
0,,,식당,23
0,,,강화,23
0,,,예전,23
0,,,대해,23
0,,,적,23
0,,,수정,23
0,,,부위,23
0,,,톤업,23
0,,,덕후,23
0,,,테이블,23
0,,,라떼,23
0,,,폼,23
0,,,레깅스,22
0,,,가디건,22
0,,,스트랩,22
0,,,크게,22
0,,,틴,22
0,,,편이,22
0,,,찍,22
0,,,해주시,22
0,,,정상,22
0,,,버전,22
0,,,대표,22
0,,,최근,22
0,,,햇빛,22
0,,,캡슐,22
0,,,잠실,22
0,,,나볼,22
0,,,팝업,22
0,,,플레이,22
0,,,컨셉,22
0,,,율,22
0,,,탄생,22
0,,,메인,22
0,,,랩,22
0,,,발송,22
0,,,와인,22
0,,,하우스,22
0,,,영,22
0,,,주변,22
0,,,녹차,22
0,,,조명,22
0,,,차이,22
0,,,마치,22
0,,,드릴,22
0,,,유니크,22
0,,,생산,22
0,,,하트,22
0,,,셋,22
0,,,버튼,22
0,,,누가,22
0,,,딸기,22
0,,,구이,22
0,,,침대,22
0,,,반찬,22
0,,,소품,22
0,,,원료,22
0,,,캠핑,22
0,,,그릇,22
0,,,예방,22
0,,,건조,22
0,,,목걸이,22
0,,,레스토랑,22
0,,,간다,22
0,,,년,22
0,,,에디,22
0,,,로만,22
0,,,바이오,22
0,,,손상,22
0,,,베리,22
0,,,특허,22
0,,,붓기,22
0,,,등급,22
0,,,여행가,22
0,,,한강,22
0,,,스튜디오,22
0,,,사서,22
0,,,널,22
0,,,마트,22
0,,,떡,22
0,,,식단,22
0,,,중간,22
0,,,확,22
0,,,워시,22
0,,,오프라인,21
0,,,공구,21
0,,,시계,21
0,,,금액,21
0,,,사장,21
0,,,피스,21
0,,,소화,21
0,,,평일,21
0,,,파크,21
0,,,팀,21
0,,,수요일,21
0,,,가끔,21
0,,,의미,21
0,,,폭염,21
0,,,은근,21
0,,,현실,21
0,,,겟,21
0,,,신고,21
0,,,디자이너,21
0,,,시티,21
0,,,축제,21
0,,,포스팅,21
0,,,실용,21
0,,,기준,21
0,,,갤러리,21
0,,,화,21
0,,,선착순,21
0,,,앱,21
0,,,계정,21
0,,,레이,21
0,,,린넨,21
0,,,가죽,21
0,,,남녀,21
0,,,문,21
0,,,월,21
0,,,중인,21
0,,,변신,21
0,,,항산화,21
0,,,비키니,21
0,,,기장,21
0,,,업뎃,21
0,,,가로,21
0,,,가슴,21
0,,,콜라겐,21
0,,,수영,21
0,,,옐로우,21
0,,,딸,21
0,,,패,21
0,,,디테일,21
0,,,제로,21
0,,,햇살,21
0,,,혹시,21
0,,,매콤,21
0,,,새우,21
0,,,부부,21
0,,,프로바이오틱스,21
0,,,시트,21
0,,,신청,21
0,,,화장실,21
0,,,북,21
0,,,브런치,21
0,,,식,21
0,,,귀요미,21
0,,,케이크,21
0,,,유래,21
0,,,향기,21
0,,,간편,21
0,,,나중,21
0,,,청소,21
0,,,키즈,21
0,,,갑,21
0,,,배우,21
0,,,그동안,21
0,,,어쩜,21
0,,,연예인,21
0,,,마리,21
0,,,머리카락,21
0,,,스키,21
0,,,임산부,21
0,,,염색,21
0,,,수가,21
0,,,업그레이드,21
0,,,페이스,21
0,,,저격,21
0,,,그날,21
0,,,안티,21
0,,,전용,21
0,,,직장인,21
0,,,탁,21
0,,,노래,20
0,,,가입,20
0,,,스타벅스,20
0,,,청바지,20
0,,,삶,20
0,,,프로모션,20
0,,,업체,20
0,,,결정,20
0,,,전시,20
0,,,세탁,20
0,,,뿜뿜,20
0,,,품질,20
0,,,그때,20
0,,,장점,20
0,,,과정,20
0,,,알림,20
0,,,경우,20
0,,,대상,20
0,,,공감,20
0,,,제외,20
0,,,미스트,20
0,,,현장,20
0,,,봉,20
0,,,백,20
0,,,입구,20
0,,,상황,20
0,,,노랑,20
0,,,예술,20
0,,,광채,20
0,,,등등,20
0,,,서로,20
0,,,행,20
0,,,에스,20
0,,,이면,20
0,,,현상,20
0,,,페스티벌,20
0,,,종료,20
0,,,화요일,20
0,,,어른,20
0,,,보신,20
0,,,떡볶이,20
0,,,장미,20
0,,,환경,20
0,,,모드,20
0,,,인증샷,20
0,,,콤,20
0,,,다이어터,20
0,,,올인원,20
0,,,맞춤,20
0,,,첨가,20
0,,,쿨,20
0,,,포기,20
0,,,사고,20
0,,,대요,20
0,,,기부,20
0,,,감소,20
0,,,이전,20
0,,,국민,20
0,,,무슨,20
0,,,회사,20
0,,,공기,20
0,,,크기,20
0,,,빙수,20
0,,,버터,20
0,,,컨디션,20
0,,,완벽,20
0,,,팩트,20
0,,,유아,20
0,,,남친,20
0,,,모발,20
0,,,도시락,20
0,,,윤기,20
0,,,대비,20
0,,,홀,20
0,,,머릿결,20
0,,,버,20
0,,,수납,20
0,,,몇,20
0,,,작가,19
0,,,헬스,19
0,,,물건,19
0,,,권,19
0,,,아웃,19
0,,,트레이닝,19
0,,,미용실,19
0,,,스트라이프,19
0,,,조만간,19
0,,,빼기,19
0,,,자동,19
0,,,산책,19
0,,,거울,19
0,,,주년,19
0,,,선팔,19
0,,,해시태그,19
0,,,멀리,19
0,,,코튼,19
0,,,한정판,19
0,,,대한민국,19
0,,,본점,19
0,,,대구,19
0,,,만날,19
0,,,해당,19
0,,,관,19
0,,,매,19
0,,,키트,19
0,,,베,19
0,,,웨이,19
0,,,주얼,19
0,,,치아,19
0,,,숄더,19
0,,,이미지,19
0,,,기록,19
0,,,제이,19
0,,,휴식,19
0,,,안녕,19
0,,,만해,19
0,,,수도,19
0,,,소매,19
0,,,아이보리,19
0,,,쏙쏙,19
0,,,편안함,19
0,,,퍼프,19
0,,,지급,19
0,,,럽,19
0,,,친환경,19
0,,,치약,19
0,,,기술,19
0,,,노화,19
0,,,팬,19
0,,,신,19
0,,,찍기,19
0,,,조화,19
0,,,선생님,19
0,,,결혼,19
0,,,캠페인,19
0,,,비타,19
0,,,비교,19
0,,,독일,19
0,,,르,19
0,,,옥,19
0,,,결,19
0,,,광,19
0,,,동네,19
0,,,재생,19
0,,,데리,19
0,,,택배,19
0,,,발림,19
0,,,롭스,19
0,,,촉촉,19
0,,,심지어,19
0,,,워낙,19
0,,,수분크림,19
0,,,미네랄,19
0,,,양념,19
0,,,게임,19
0,,,입술,18
0,,,세용,18
0,,,아가,18
0,,,일도,18
0,,,엑스,18
0,,,장마,18
0,,,삼겹살,18
0,,,반지,18
0,,,일어나서,18
0,,,대기,18
0,,,쇼,18
0,,,품목,18
0,,,요가,18
0,,,한지,18
0,,,전문,18
0,,,무지,18
0,,,주기,18
0,,,공장,18
0,,,실리콘,18
0,,,스포츠,18
0,,,평생,18
0,,,내부,18
0,,,벽,18
0,,,방식,18
0,,,농축,18
0,,,트렌디,18
0,,,설치,18
0,,,그녀,18
0,,,여기저기,18
0,,,티비,18
0,,,여드름,18
0,,,처럼,18
0,,,카메라,18
0,,,체형,18
0,,,라이브,18
0,,,무게,18
0,,,네이비,18
0,,,넥,18
0,,,회원,18
0,,,이구,18
0,,,정답,18
0,,,인사,18
0,,,는걸,18
0,,,갈비,18
0,,,애기,18
0,,,돼지,18
0,,,시장,18
0,,,잡티,18
0,,,리그,18
0,,,탈모,18
0,,,인체,18
0,,,스마트,18
0,,,맥스,18
0,,,마을,18
0,,,만난,18
0,,,유리,18
0,,,다이어트식단,18
0,,,회복,18
0,,,즙,18
0,,,욤,18
0,,,다크,18
0,,,붙이,18
0,,,완화,18
0,,,단체,18
0,,,먼지,18
0,,,이나,18
0,,,필터,18
0,,,사무실,18
0,,,거나,18
0,,,아시,18
0,,,체지방,18
0,,,당,18
0,,,강력,18
0,,,케이,18
0,,,다행,18
0,,,소정,18
0,,,솜,18
0,,,앰,18
0,,,슬,18
0,,,먹음,18
0,,,전부,18
0,,,헤드,18
0,,,원고료,18
0,,,인친,18
0,,,리뉴얼,18
0,,,실패,18
0,,,용감,18
0,,,역대,18
0,,,탈출,17
0,,,여자친구,17
0,,,꼬,17
0,,,슬리퍼,17
0,,,꿈,17
0,,,드라마,17
0,,,발색,17
0,,,규,17
0,,,스파,17
0,,,아아,17
0,,,식물,17
0,,,서도,17
0,,,최저,17
0,,,플리,17
0,,,팝,17
0,,,겉,17
0,,,고양이,17
0,,,닷,17
0,,,틴트,17
0,,,얘기,17
0,,,쭉쭉,17
0,,,가로수길,17
0,,,최대한,17
0,,,와이드,17
0,,,나시,17
0,,,개봉,17
0,,,시스템,17
0,,,염,17
0,,,한여름,17
0,,,문화,17
0,,,이자,17
0,,,여,17
0,,,월드,17
0,,,전국,17
0,,,가구,17
0,,,응모,17
0,,,스퀘어,17
0,,,슬리브,17
0,,,상의,17
0,,,업로드,17
0,,,사은,17
0,,,퍼펙트,17
0,,,상,17
0,,,크로스,17
0,,,캐릭터,17
0,,,카카오,17
