아이디,PK,단어
fika.ssi,1574277442,392
 , ,저
 , ,밥풀
 , ,미모
 , ,완성형
 , ,밥풀
 , ,민서
 , ,카페
 , ,날
 , ,여름
 , ,물개
 , ,물놀이
 , ,여름
 , ,한가지
 , ,시먼딩
 , ,다시
 , ,유스
 , ,오늘
 , ,조금
 , ,인사
 , ,카페
 , ,옷
 , ,것
 , ,사진
 , ,것
 , ,요즘
 , ,제
 , ,옷
 , ,사
 , ,입
 , ,때
 , ,사실
 , ,처음
 , ,제
 , ,옷
 , ,제작
 , ,지금
 , ,당장
 , ,전
 , ,제
 , ,직접
 , ,시장
 , ,보고
 , ,상품
 , ,사
 , ,공유
 , ,마음
 , ,시작
 , ,마켓
 , ,형식
 , ,진행
 , ,제
 , ,업체
 , ,하나
 , ,더
 , ,구매
 , ,기도
 , ,스토어
 , ,판매
 , ,저번
 , ,주
 , ,첫
 , ,바잉
 , ,몇
 , ,번
 , ,여러
 , ,가지
 , ,고려
 , ,상품
 , ,로만
 , ,업데이트
 , ,제
 , ,정말
 , ,원단
 , ,핏
 , ,실용
 , ,등
 , ,재고
 , ,골
 , ,상품
 , ,예정
 , ,상품
 , ,적
 , ,거
 , ,저
 , ,스타일
 , ,구매
 , ,때
 , ,후회
 , ,퀄리티
 , ,옷
 , ,진행
 , ,피드
 , ,사진
 , ,속
 , ,옷
 , ,모두
 , ,업데이트
 , ,예정
 , ,고요
 , ,현재
 , ,심사
 , ,선
 , ,구매
 , ,다이렉트
 , ,한번
 , ,더
 , ,공지
 , ,글
 , ,주말
 , ,다시
 , ,온
 , ,타이베이
 , ,가장
 , ,먼저
 , ,내
 , ,카페
 , ,다이렉트
 , ,대만
 , ,웰컴
 , ,날씨
 , ,주말
 , ,재
 , ,방문
 , ,워싱
 , ,밑단
 , ,바지
 , ,레드
 , ,벨벳
 , ,광합성
 , ,꿀
 , ,날씨
 , ,행수
 , ,오늘
 , ,날
 , ,서울
 , ,제일
 , ,보고
 , ,곳
 , ,소문
 , ,샌드치
 , ,감기
 , ,서울
 , ,나들이
 , ,에피타이저
 , ,일
 , ,보이
 , ,슨
 , ,처
 , ,라떼
 , ,맛
 , ,만
 , ,신상
 , ,카페
 , ,날
 , ,내
 , ,사진
 , ,인화
 , ,여행
 , ,때
 , ,진짜
 , ,소문
 , ,천국
 , ,조식
 , ,다시
 , ,수영
 , ,표현
 , ,단어
 , ,여행
 , ,만
 , ,대구
 , ,마음
 , ,곳
 , ,곳
 , ,양파
 , ,만
 , ,나
 , ,정말
 , ,추억
 , ,오디너리
 , ,마지막
 , ,전포동
 , ,다시
 , ,최애
 , ,카페
 , ,문현동
 , ,마지막
 , ,프토
 , ,눈
 , ,비
 , ,에이
 , ,오타루
 , ,운하
 , ,삿포로
 , ,카페
 , ,이자
 , ,마지막
 , ,카페
 , ,계획
 , ,우리
 , ,처음
 , ,여행
 , ,곳
 , ,그
 , ,건
 , ,다음
 , ,기약
 , ,되닌까
 , ,언니
 , ,삿포로
 , ,여행
 , ,맛
 , ,아이스크림
 , ,하루
 , ,개
 , ,먹기
 , ,성공
 , ,눈
 , ,치즈
 , ,비
 , ,에이트리
 , ,낭만
 , ,피카
 , ,삿포로
 , ,스따투
 , ,이
 , ,해시태그
 , ,감격
 , ,시작
 , ,여기
 , ,딸케
 , ,눈
 , ,날
 , ,튜드
 , ,꽃밭
 , ,밀리
 , ,프토산
 , ,사랑
 , ,곳
 , ,주말
 , ,카페
 , ,벌써
 , ,휴가
 , ,끝
 , ,시간
 , ,거
 , ,실화
 , ,것
 , ,만이
 , ,만
 , ,사진
 , ,감
 , ,해피뉴이어
 , ,새해인사
 , ,달동
 , ,안
 , ,감기
 , ,동안
 , ,얼마
 , ,전
 , ,샵
 , ,스트레스
 , ,초기
 , ,원형탈모
 , ,진단
 , ,머리
 , ,숱
 , ,내
 , ,탈모
 , ,기절
 , ,뻔
 , ,건강
 , ,무엇
 , ,스트레스
 , ,달
 , ,휴가
 , ,이번
 , ,기회
 , ,푹
 , ,구
 , ,조금
 , ,쉬
 , ,한해
 , ,새해
 , ,복
 , ,작년
 , ,크리스마스
 , ,뉴욕
 , ,올해
 , ,과로사
 , ,겹친
 , ,감기
 , ,때문
 , ,집
 , ,순이
 , ,크리스마스
 , ,닌까
 , ,메리크리스마스
 , ,죽음
 , ,저번
 , ,코코넛
 , ,셔벗
 , ,열대과일
 , ,진짜
 , ,더
 , ,스타일
 , ,번가
 , ,역시
 , ,생일
 , ,한장
 , ,더
 , ,생일
 , ,날
 , ,조금
 , ,오늘
 , ,작년
 , ,언니
 , ,생일
 , ,올해
 , ,곳
 , ,데리
 , ,모로
 , ,오늘
 , ,올해
 , ,내
 , ,첫
 , ,생일
 , ,케쿠
 , ,생일
 , ,다음주
 , ,다시
 , ,곳
 , ,거
 , ,모두
 , ,모두
 , ,마지막
 , ,올해
 , ,마무리
 , ,수
 , ,캘린더
 , ,날
 , ,이제
 , ,달
 , ,스트로베리
 , ,다이스
 , ,키
 , ,사람
 , ,추천
 , ,이유
 , ,다음주
 , ,또
 , ,가야
 , ,여태
 , ,다쿠아즈
 , ,생각
 , ,적
 , ,하루
 , ,겨울
 , ,모든
 , ,모닝커피
 , ,더
 , ,만
 , ,방앗간
 , ,헬
 , ,요일
 , ,조
 , ,중
 , ,눈
 , ,볼
 , ,수
 , ,마음
 , ,사랑
 , ,아이스
 , ,더
 , ,페트
 , ,완연
 , ,경주
 , ,가을
 , ,속
 , ,가을
 , ,페트
 , ,가을
 , ,경주
 , ,더
 , ,키츠네
 , ,가로수길
 , ,내
 , ,응
 , ,커피
 , ,한국
 , ,내
 , ,망고
 , ,튤립
