아이디,PK,단어
ziolee,1832941579,330
 , ,오늘
 , ,저녁
 , ,현지
 , ,맛집
 , ,포장
 , ,크큭
 , ,가짜
 , ,쪼아용
 , ,생전
 , ,처음
 , ,가리비
 , ,회
 , ,나
 , ,서귀포
 , ,카페
 , ,산보
 , ,머리
 , ,걸
 , ,자랑
 , ,설정
 , ,샷
 , ,와압
 , ,오늘
 , ,점심
 , ,토마토
 , ,양배추
 , ,샐러드
 , ,김치볶음밥
 , ,인간
 , ,반숙
 , ,더블
 , ,탭스
 , ,다크서클
 , ,서울
 , ,것
 , ,청계천
 , ,갱
 , ,영상
 , ,올렷지
 , ,부리
 , ,로그
 , ,어어
 , ,유태
 , ,선
 , ,국회
 , ,지난
 , ,주말
 , ,혼자
 , ,냥
 , ,행복
 , ,인간
 , ,산보
 , ,제주
 , ,카페
 , ,서귀포
 , ,카페
 , ,산보
 , ,여유
 , ,오후
 , ,산보
 , ,서귀포
 , ,카페
 , ,제주도
 , ,카페
 , ,산보
 , ,해피
 , ,꾸벅
 , ,서귀포
 , ,저희
 , ,엄마
 , ,카페
 , ,오픈
 , ,공간
 , ,근처
 , ,오시
 , ,커피
 , ,한잔
 , ,산보
 , ,하루
 , ,짱구
 , ,페스티벌
 , ,만
 , ,전주
 , ,내사
 , ,섹시
 , ,셀라
 , ,귀농
 , ,했슴돠
 , ,나
 , ,딸
 , ,래미
 , ,선물
 , ,신고
 , ,울
 , ,엄마
 , ,키키
 , ,유럽
 , ,행복
 , ,충
 , ,실시간
 , ,지난
 , ,주말
 , ,시장
 , ,인심
 , ,감삼돠
 , ,학교
 , ,방앗간
 , ,마냥
 , ,때
 , ,읍니
 , ,된장국
 , ,맛집
 , ,굿데이
 , ,가안
 , ,듀웅
 , ,이지오
 , ,유태
 , ,선화
 , ,이지오
 , ,엑스포
 , ,뿝
 , ,내
 , ,지갑
 , ,앤
 , ,리치
 , ,그녀
 , ,오랭
 , ,엉덩이
 , ,모양
 , ,라떼
 , ,레몬
 , ,색
 , ,복어
 , ,이집
 , ,레몬
 , ,케이크
 , ,맛집
 , ,에어팟
 , ,중
 , ,예뿌
 , ,인간
 , ,편식
 , ,인간
 , ,고수
 , ,유태
 , ,링
 , ,서울역
 , ,전시
 , ,태극기
 , ,치
 , ,개
 , ,기분
 , ,초코
 , ,초코
 , ,초코
 , ,음료
 , ,인간
 , ,빵집
 , ,이지오
 , ,상반기
 , ,이지오
 , ,최고
 , ,빈도
 , ,사용
 , ,단어
 , ,심쿵
 , ,영어
 , ,창밖
 , ,야자수
 , ,뷰
 , ,명절
 , ,좡색
 , ,출처
 , ,태선
 , ,인스타
 , ,불펌
 , ,인간
 , ,치
 , ,창가
 , ,지옥
 , ,추릅
 , ,인간
 , ,대학원
 , ,태선
 , ,모리
 , ,기적
 , ,텔레파시
 , ,셋
 , ,몰래
 , ,선물
 , ,케이크
 , ,준비
 , ,우리
 , ,웃기
 , ,모리
 , ,월급
 , ,턱
 , ,태선
 , ,데리
 , ,간
 , ,촌
 , ,김씨
 , ,셰프
 , ,내
 , ,평소
 , ,자주
 , ,걸
 , ,기억
 , ,유튜
 , ,영상
 , ,공대생
 , ,기억
 , ,서비스
 , ,디저트
 , ,기분
 , ,용
 , ,좀
 , ,빨
 , ,홍콩
 , ,사진
 , ,발견
 , ,용
 , ,말차
 , ,산
 , ,인간
 , ,닭도리탕
 , ,인간
 , ,계림
 , ,인간
 , ,오죽
 , ,인간
 , ,백종원
 , ,유태
 , ,선
 , ,겜
 , ,돌이
 , ,엄마
 , ,생일
 , ,축함돠
 , ,새해
 , ,액땜
 , ,벌써
 , ,또
 , ,진짜
 , ,응
 , ,새해
 , ,맞이
 , ,새
 , ,달력
 , ,달
 , ,빵
 , ,땡스투
 , ,바다
 , ,빛
 , ,에메랄드
 , ,어제
 , ,크리스마스
 , ,파티
 , ,내
 , ,인생
 , ,것
 , ,더
 , ,편지
 , ,수
 , ,날
 , ,내년
 , ,작년
 , ,내
 , ,암스테르담
 , ,부리
 , ,로그
 , ,날
 , ,선물
 , ,록
 , ,땅
 , ,과
 , ,모양
 , ,틴
 , ,케이스
 , ,눈물
 , ,줄줄
 , ,중
 , ,록
 , ,땅
 , ,록
 , ,땅
 , ,그램
 , ,록
 , ,땅
 , ,선물
 , ,록
 , ,땅홀레
 , ,데이
 , ,제품
 , ,협찬
 , ,눈
 , ,앗
 , ,인생
 , ,최고
 , ,송년회
 , ,정말
 , ,처음
 , ,이훈
 , ,거꾸로
 , ,이훈
 , ,타이머
 , ,다다
 , ,사진
 , ,색깔
 , ,용
 , ,자
 , ,매즈
 , ,자메
 , ,보부상
 , ,차
 , ,전직
 , ,햇
 , ,용
 , ,야마
 , ,노
 , ,테선
 , ,샤기컷
 , ,지구
 , ,회귀
 , ,내년
 , ,이훈
 , ,케이크
 , ,생일
 , ,축하
 , ,해
