,category,how_many_influencer,words,words_count
0,,,브랜드,80
0,,,아들,79
0,,,도움,79
0,,,고민,79
0,,,체험,78
0,,,시,78
0,,,다이어트,78
0,,,혼자,78
0,,,세상,78
0,,,먹기,78
0,,,왜,78
0,,,외출,77
0,,,선택,77
0,,,이상,77
0,,,장,77
0,,,데이트,77
0,,,성분,77
0,,,진행,77
0,,,듯,77
0,,,걸,76
0,,,머리,76
0,,,케어,76
0,,,건강,76
0,,,다음,76
0,,,화장품,76
0,,,덕분,76
0,,,온,76
0,,,자주,76
0,,,동안,76
0,,,사실,76
0,,,여기,75
0,,,베이비,75
0,,,통해,75
0,,,티,75
0,,,세트,75
0,,,벌써,75
0,,,기능,75
0,,,책,74
0,,,통,74
0,,,홈,74
0,,,나들이,74
0,,,안심,74
0,,,바디,74
0,,,뷰티,74
0,,,입,74
0,,,일리,74
0,,,효과,74
0,,,글,74
0,,,대박,74
0,,,가장,73
0,,,미니,73
0,,,운동,73
0,,,계속,73
0,,,배,73
0,,,완료,73
0,,,프리미엄,73
0,,,커피,73
0,,,다른,73
0,,,인테리어,73
0,,,인생,73
0,,,물놀이,72
0,,,사이즈,72
0,,,가방,72
0,,,수분,72
0,,,명,72
0,,,보기,72
0,,,방,72
0,,,그냥,72
0,,,기,72
0,,,개월,72
0,,,은,72
0,,,마지막,72
0,,,로션,71
0,,,가득,71
0,,,인기,71
0,,,달라,71
0,,,딸,71
0,,,제거,71
0,,,핫,71
0,,,제공,71
0,,,의,71
0,,,미세먼지,71
0,,,재미,71
0,,,후기,71
0,,,첫,71
0,,,건,71
0,,,자기,70
0,,,공부,70
0,,,무료,70
0,,,쇼핑,70
0,,,요리,70
0,,,비타민,70
0,,,집중,69
0,,,흡수,69
0,,,난,69
0,,,아주,69
0,,,핑크,69
0,,,피,69
0,,,미리,69
0,,,둘,69
0,,,확인,69
0,,,함,69
0,,,조금,69
0,,,선,69
0,,,초,69
0,,,보습,69
0,,,바,69
0,,,남자,69
0,,,길,69
0,,,땀,69
0,,,기간,69
0,,,스,69
0,,,냄새,69
0,,,판매,69
0,,,정리,69
0,,,게,69
0,,,생활,68
0,,,무엇,68
0,,,휴대,68
0,,,서울,68
0,,,어제,68
0,,,모습,68
0,,,발,68
0,,,주,68
0,,,팩,68
0,,,박스,68
0,,,제대로,68
0,,,자극,68
0,,,무,68
0,,,가능,68
0,,,식품,68
0,,,추가,68
0,,,키,67
0,,,내일,67
0,,,제일,67
0,,,라면,67
0,,,이야기,67
0,,,코스,67
0,,,인증,67
0,,,주부,67
0,,,작성,67
0,,,꿀,67
0,,,바람,67
0,,,포장,67
0,,,분위기,67
0,,,행사,67
0,,,땐,67
0,,,패션,67
0,,,라인,67
0,,,품,66
0,,,놀이,66
0,,,구성,66
0,,,만들기,66
0,,,진정,66
0,,,영상,66
0,,,스타일,66
0,,,득템,66
0,,,배송,66
0,,,증정,66
0,,,맥주,66
0,,,힐링,66
0,,,함유,66
0,,,이유,66
0,,,못,66
0,,,산,66
0,,,힘,66
0,,,장난감,65
0,,,준,65
0,,,메뉴,65
0,,,점심,65
0,,,보,65
0,,,거리,65
0,,,모든,65
0,,,주방,64
0,,,얼마나,64
0,,,빨,64
0,,,기도,64
0,,,식사,64
0,,,자꾸,64
0,,,다리,64
0,,,그린,64
0,,,천연,64
0,,,공간,64
0,,,실내,64
0,,,트,64
0,,,유지,64
0,,,영양,64
0,,,방문,64
0,,,중이,64
0,,,목,64
0,,,법,64
0,,,오후,64
0,,,굿,63
0,,,종,63
0,,,끈,63
0,,,어린이집,63
0,,,용품,63
0,,,짐,63
0,,,당첨,63
0,,,정,63
0,,,발견,63
0,,,맛스타,63
0,,,해결,63
0,,,코,63
0,,,북,62
0,,,더욱,62
0,,,쉬,62
0,,,쏙,62
0,,,방학,62
0,,,관심,62
0,,,단계,62
0,,,우유,62
0,,,리,62
0,,,그림,62
0,,,개선,62
0,,,과일,62
0,,,스킨,62
0,,,먹방,62
0,,,면역,62
0,,,검색,62
0,,,완성,62
0,,,청소,62
0,,,필수품,61
0,,,음료,61
0,,,과,61
0,,,바다,61
0,,,소리,61
0,,,봄,61
0,,,오픈,61
0,,,먼저,61
0,,,조절,61
0,,,뷰,61
0,,,출시,61
0,,,옆,61
0,,,상품,61
0,,,포,61
0,,,국내,61
0,,,해도,61
0,,,컬러,61
0,,,애정,61
0,,,예정,61
0,,,카드,60
0,,,항상,60
0,,,젠,60
0,,,뒤,60
0,,,평소,60
0,,,부분,60
0,,,활용,60
0,,,영어,60
0,,,기회,60
0,,,차단,60
0,,,에어,60
0,,,동생,60
0,,,기념,60
0,,,매장,60
0,,,최대,60
0,,,일주일,60
0,,,종일,60
0,,,추출,60
0,,,층,60
0,,,세,60
0,,,풀,60
0,,,별로,60
0,,,충전,60
0,,,디,60
0,,,교육,59
0,,,신생아,59
0,,,꽃,59
0,,,이건,59
0,,,출산,59
0,,,젤,59
0,,,소재,59
0,,,문제,59
0,,,재료,59
0,,,동시,59
0,,,유기농,59
0,,,타임,59
0,,,유산균,59
0,,,용량,59
0,,,오일,59
0,,,및,59
0,,,남편,59
0,,,징,58
0,,,끼,58
0,,,디저트,58
0,,,쿠폰,58
0,,,간,58
0,,,지원,58
0,,,롯데,58
0,,,발라,58
0,,,점점,58
0,,,박,58
0,,,친환경,58
0,,,소개,58
0,,,한잔,58
0,,,방지,58
0,,,도전,58
0,,,치킨,58
0,,,그대로,58
0,,,오전,58
0,,,생,58
0,,,토,58
0,,,구입,57
0,,,얼마,57
0,,,취향,57
0,,,부담,57
0,,,신경,57
0,,,거품,57
0,,,댓글,57
0,,,푸드,57
0,,,스트레스,57
0,,,니,57
0,,,신상,57
0,,,울,57
0,,,블랙,57
0,,,곧,57
0,,,워,56
0,,,달달,56
0,,,어른,56
0,,,임,56
0,,,장비,56
0,,,파티,56
0,,,존,56
0,,,먹이,56
0,,,닉,56
0,,,공식,56
0,,,신청,56
0,,,면,56
0,,,유,56
0,,,여성,56
0,,,정보,56
0,,,각,56
0,,,가성,56
0,,,나이,56
0,,,양제,56
0,,,마무리,56
0,,,물이,56
0,,,습관,55
0,,,학습,55
0,,,고기,55
0,,,노래,55
0,,,자외선,55
0,,,대신,55
0,,,아이템,55
0,,,딸기,55
0,,,트리,55
0,,,패키지,55
0,,,메이크업,55
0,,,움,55
0,,,링크,55
0,,,사이,55
0,,,구경,55
0,,,살짝,55
0,,,뿐,55
0,,,수영장,55
0,,,감성,55
0,,,독서,54
0,,,두,54
0,,,샴푸,54
0,,,이름,54
0,,,모델,54
0,,,올해,54
0,,,앤,54
0,,,매트,54
0,,,헤어,54
0,,,스토어,54
0,,,누구,54
0,,,집들이,54
0,,,기본,54
0,,,램,54
0,,,선크림,54
0,,,플러스,54
0,,,각질,54
0,,,원료,54
0,,,첨가,54
0,,,종류,54
0,,,신세계,54
0,,,고생,54
0,,,온라인,54
0,,,한국,53
0,,,고고,53
0,,,이용,53
0,,,아동,53
0,,,가면,53
0,,,타입,53
0,,,커버,53
0,,,메,53
0,,,야외,53
0,,,막,53
0,,,기대,53
0,,,테이블,53
0,,,워터,53
0,,,세탁,53
0,,,신제품,53
0,,,부모님,53
0,,,스스로,52
0,,,권,52
0,,,모양,52
0,,,인정,52
0,,,노,52
0,,,처,52
0,,,냉장고,52
0,,,기억,52
0,,,캐릭터,52
0,,,대한,52
0,,,백화점,52
0,,,내내,52
0,,,국민,52
0,,,샤워,52
0,,,고급,52
0,,,리얼,52
0,,,공유,52
0,,,리뷰,52
0,,,치즈,52
0,,,마스크,52
0,,,임산부,52
0,,,난리,52
0,,,유래,52
0,,,늘,52
0,,,만족,52
0,,,네이버,52
0,,,스티커,51
0,,,주름,51
0,,,공기,51
0,,,패드,51
0,,,장소,51
0,,,밖,51
0,,,가기,51
0,,,순간,51
0,,,살림,51
0,,,액,51
0,,,스토리,51
0,,,불,51
0,,,인스타그램,51
0,,,레드,51
0,,,고,51
0,,,기저귀,50
0,,,세제,50
0,,,광고,50
0,,,호,50
0,,,푹,50
0,,,타고,50
0,,,빵,50
0,,,공원,50
0,,,올리브영,50
0,,,유치원,50
0,,,모드,50
0,,,로부터,50
0,,,자고,50
0,,,반찬,50
0,,,케이스,50
0,,,소스,50
0,,,청정,50
0,,,매력,50
0,,,전용,50
0,,,아이스크림,50
0,,,도착,50
0,,,여름방학,49
0,,,적임,49
0,,,호텔,49
0,,,식단,49
0,,,안주,49
0,,,세계,49
0,,,잠,49
0,,,진,49
0,,,성공,49
0,,,블루,49
0,,,필요,49
0,,,마이,49
0,,,탄력,49
0,,,향기,49
0,,,줌마,49
0,,,화장,49
0,,,보관,49
0,,,톡,49
0,,,마,49
0,,,일단,49
0,,,포인트,49
0,,,쓰기,49
0,,,추억,49
0,,,홈쇼핑,49
0,,,혜택,49
0,,,총,49
0,,,스마트,48
0,,,표,48
0,,,착용,48
0,,,성장,48
0,,,마트,48
0,,,가끔,48
0,,,홈페이지,48
0,,,육아용품,48
0,,,트러블,48
0,,,쿠션,48
0,,,프로,48
0,,,썬크림,48
0,,,돌,48
0,,,입맛,48
0,,,테스트,48
0,,,놀이터,48
0,,,뭔가,48
0,,,톤,48
0,,,드,48
0,,,영화,48
0,,,개인,48
0,,,자동,48
0,,,부터,48
0,,,소식,48
0,,,현재,47
0,,,거기,47
0,,,캠핑,47
0,,,형,47
0,,,신발,47
0,,,데리,47
0,,,내용,47
0,,,뚝딱,47
0,,,카카오,47
0,,,도시락,47
0,,,생일,47
0,,,터,47
0,,,젤리,47
0,,,제주,47
0,,,자리,47
0,,,언니,47
0,,,션,47
0,,,놀,47
0,,,배달,47
0,,,최애,47
0,,,업체,47
0,,,떡,47
0,,,청,47
0,,,거의,47
0,,,셀프,47
0,,,척,47
0,,,매콤,47
0,,,센터,47
0,,,빨래,47
0,,,행복,47
0,,,화이트,47
0,,,그동안,47
0,,,대비,47
0,,,방송,47
0,,,게임,46
0,,,담,46
0,,,준비물,46
0,,,진행중,46
0,,,신랑,46
0,,,마켓,46
0,,,둘째,46
0,,,센스,46
0,,,섭취,46
0,,,듬뿍,46
0,,,술,46
0,,,환경,46
0,,,가야,46
0,,,급,46
0,,,등급,46
0,,,유해,46
0,,,편의점,46
0,,,닥터,46
0,,,미백,46
0,,,닭,46
0,,,워시,46
0,,,화장실,46
0,,,베,46
0,,,감기,46
0,,,추첨,46
0,,,여유,46
0,,,기존,46
0,,,팅,46
0,,,자,46
0,,,한정,46
0,,,서도,46
0,,,게시,46
0,,,부부,46
0,,,발표,46
0,,,계획,46
0,,,돈,46
0,,,수업,46
0,,,셀카,46
0,,,데이,46
0,,,동물,45
0,,,도서,45
0,,,도치,45
0,,,제작,45
0,,,일기,45
0,,,매번,45
0,,,예약,45
0,,,외식,45
0,,,에스,45
0,,,멀티,45
0,,,파우치,45
0,,,동영상,45
0,,,원단,45
0,,,등원,45
0,,,일반,45
0,,,참고,45
0,,,리그,45
0,,,강화,45
0,,,감동,45
0,,,야식,45
0,,,커플,45
0,,,앰플,45
0,,,아쿠아,45
0,,,하트,45
0,,,안녕,45
0,,,맞팔,45
0,,,뭘,45
0,,,약,45
0,,,표현,45
0,,,물티슈,44
0,,,서로,44
0,,,아가,44
0,,,앱,44
0,,,베리,44
0,,,원래,44
0,,,병원,44
0,,,피부관리,44
0,,,미국,44
0,,,에센스,44
0,,,파크,44
0,,,예방,44
0,,,기초,44
0,,,올인원,44
0,,,에너지,44
0,,,피로,44
0,,,아이스,44
0,,,구,44
0,,,소품,44
0,,,슈퍼,44
0,,,조합,44
0,,,특허,44
0,,,업,44
0,,,초등,44
0,,,초등학생,44
0,,,열,44
0,,,대해,43
0,,,모임,43
0,,,티비,43
0,,,설명,43
0,,,부탁,43
0,,,반,43
0,,,자체,43
0,,,꿀잠,43
0,,,예전,43
0,,,팔로우,43
0,,,마사지,43
0,,,조카,43
0,,,강,43
0,,,병,43
0,,,잔,43
0,,,위생,43
0,,,직장인,43
0,,,적,43
0,,,주스,43
0,,,유튜브,43
0,,,여름철,43
0,,,화,43
0,,,빛,43
0,,,질,43
0,,,상큼,43
0,,,포토,43
0,,,양,43
0,,,밴드,42
0,,,시리즈,42
0,,,상태,42
0,,,에코,42
0,,,외,42
0,,,등등,42
0,,,안전,42
0,,,야채,42
0,,,생기,42
0,,,회사,42
0,,,체력,42
0,,,나무,42
0,,,함량,42
0,,,축제,42
0,,,하나로,42
0,,,단백질,42
0,,,지속,42
0,,,결혼,42
0,,,음,42
0,,,학교,42
0,,,별,42
0,,,스틱,42
0,,,이면,42
0,,,안나,42
0,,,어플,41
0,,,터치,41
0,,,대용,41
0,,,에어컨,41
0,,,실,41
0,,,목욕,41
0,,,밀크,41
0,,,치,41
0,,,재,41
0,,,가입,41
0,,,이드,41
0,,,인증샷,41
0,,,방수,41
0,,,편,41
0,,,보호,41
0,,,카,41
0,,,리프,41
0,,,셀,41
0,,,살이,41
0,,,투어,41
0,,,샷,41
0,,,프리,41
0,,,문의,41
0,,,수가,41
0,,,선생님,41
0,,,최초,41
0,,,노력,41
0,,,자신,41
0,,,오,41
0,,,집안,41
0,,,방식,41
0,,,응원,41
0,,,미술,40
0,,,과정,40
0,,,낮,40
0,,,무조건,40
0,,,크기,40
0,,,지인,40
0,,,강남,40
0,,,촉촉,40
0,,,패밀리,40
0,,,생산,40
0,,,겸,40
0,,,건조,40
0,,,택배,40
0,,,클럽,40
0,,,클리,40
0,,,가정,40
0,,,해시태그,40
0,,,민감,40
0,,,시트,40
0,,,고객,40
0,,,랍니,40
0,,,링,40
0,,,여,40
0,,,업로드,40
0,,,서비스,40
0,,,설치,40
0,,,바닥,40
0,,,거실,40
0,,,시즌,40
0,,,전문,40
0,,,남,40
0,,,새,40
0,,,감사,40
0,,,워킹맘,40
0,,,수영,40
0,,,펜,39
0,,,칭찬,39
0,,,두피,39
0,,,어린이날,39
0,,,베베,39
0,,,금방,39
0,,,샐러드,39
0,,,계절,39
0,,,자랑,39
0,,,만난,39
0,,,저격,39
0,,,세안,39
0,,,다행,39
0,,,쇼핑몰,39
0,,,프로그램,39
0,,,레이스,39
0,,,세척,39
0,,,코드,39
0,,,토요일,39
0,,,홍삼,39
0,,,핸드폰,39
0,,,인친,39
0,,,실화,39
0,,,옴,39
0,,,팁,39
0,,,신분,39
0,,,근처,39
0,,,강추,39
0,,,공개,39
0,,,이후,39
0,,,착,39
0,,,프로필,39
0,,,아트,39
0,,,누가,39
0,,,잠시,39
0,,,갑자기,39
0,,,촬영,39
0,,,홈스,39
0,,,레시피,38
0,,,실리콘,38
0,,,답,38
0,,,전혀,38
0,,,주년,38
0,,,소고기,38
0,,,다운,38
0,,,플레이,38
0,,,레이,38
0,,,전국,38
0,,,아토피,38
0,,,컵,38
0,,,하자,38
0,,,회원,38
0,,,집밥,38
0,,,경품,38
0,,,뉴,38
0,,,월드,38
0,,,새우,38
0,,,럼,38
0,,,클렌,38
0,,,산성,38
0,,,심,38
0,,,칼로리,38
0,,,덕후,38
0,,,오빠,38
0,,,일본,38
0,,,파스타,38
0,,,식물,38
0,,,미네랄,38
0,,,쌀,38
0,,,제로,38
0,,,그릇,38
0,,,폰,38
0,,,베이스,38
0,,,낮잠,38
0,,,수제,38
0,,,타,38
0,,,저희,38
0,,,기술,38
0,,,상황,38
0,,,가루,38
0,,,경험,38
0,,,보조,38
0,,,표정,37
0,,,색상,37
0,,,한장,37
0,,,엉덩이,37
0,,,거나,37
0,,,다이어터,37
0,,,사,37
0,,,이모,37
0,,,하늘,37
0,,,전자,37
0,,,일찍,37
0,,,뿜뿜,37
0,,,상담,37
0,,,로우,37
0,,,비교,37
0,,,기전,37
0,,,가슴,37
0,,,프로바이오틱스,37
0,,,김,37
0,,,대표,37
0,,,테라,37
0,,,특,37
0,,,성인,37
0,,,새벽,37
0,,,미스트,37
0,,,금,37
0,,,자유,37
0,,,홀,37
0,,,쟁,37
0,,,기름,37
0,,,색,37
0,,,협찬,37
0,,,원고료,37
0,,,폭,37
0,,,주기,37
0,,,몇번,37
0,,,무려,37
0,,,과자,37
0,,,플루,37
0,,,귀요미,37
0,,,실제,37
0,,,는걸,37
0,,,밀착,37
0,,,얼,37
0,,,월요일,37
0,,,혹시,37
0,,,지난,37
0,,,인지,36
0,,,어쩜,36
0,,,공룡,36
0,,,잡고,36
0,,,작년,36
0,,,섬유,36
0,,,솔루션,36
0,,,옥,36
0,,,이나,36
0,,,다이어트식단,36
0,,,출근,36
0,,,전체,36
0,,,이스,36
0,,,토너,36
0,,,정제,36
0,,,상,36
0,,,이해,36
0,,,런칭,36
0,,,붓기,36
0,,,식물성,36
0,,,필,36
0,,,재생,36
0,,,페어,36
0,,,솔솔,36
0,,,소풍,36
0,,,이틀,36
0,,,용기,36
0,,,거부,36
0,,,리뉴얼,36
0,,,자동차,36
0,,,꿈,36
0,,,어깨,36
0,,,코리아,36
0,,,비치,36
0,,,공주,36
0,,,항산화,36
0,,,싹,36
0,,,개별,36
0,,,작품,36
0,,,명품,36
0,,,자마자,36
0,,,수면,36
0,,,중간,36
0,,,축하,36
0,,,또한,35
0,,,사은,35
0,,,가드,35
0,,,프렌즈,35
0,,,식감,35
0,,,물건,35
0,,,결,35
0,,,뿌리,35
0,,,콜라겐,35
0,,,맞춤,35
0,,,스마트폰,35
0,,,만큼,35
0,,,포함,35
0,,,결제,35
0,,,완화,35
0,,,얼른,35
0,,,국물,35
0,,,가요,35
0,,,냉동,35
0,,,키트,35
0,,,라떼,35
0,,,더블,35
0,,,바이오,35
0,,,드라이,35
0,,,이사,35
0,,,피자,35
0,,,개발,35
0,,,순이,35
0,,,만점,35
0,,,침대,35
0,,,보이,35
0,,,응모,35
0,,,에디,35
0,,,톤업,35
0,,,대요,35
0,,,인형,35
0,,,모,35
0,,,소문,35
0,,,덜,35
0,,,인터넷,34
0,,,결과,34
0,,,한글,34
0,,,다가,34
0,,,더위,34
0,,,캡,34
0,,,보통,34
0,,,제주도,34
0,,,탈모,34
0,,,먹음,34
0,,,아토,34
0,,,신기,34
0,,,처리,34
0,,,선착순,34
0,,,필터,34
0,,,임신,34
0,,,찰떡,34
0,,,덕,34
0,,,지역,34
0,,,망고,34
0,,,순삭,34
0,,,테리어,34
0,,,코디,34
0,,,헤드,34
0,,,체크,34
0,,,종이,34
0,,,회복,34
0,,,경우,34
0,,,럽,34
0,,,지방,34
0,,,소정,34
0,,,계정,34
0,,,여기저기,34
0,,,불금,34
0,,,베스트,34
0,,,비밀,34
0,,,변신,34
0,,,예비,34
0,,,고해,34
0,,,가전,34
0,,,간다,34
0,,,라이트,34
0,,,식,34
0,,,내년,34
0,,,맞이,34
0,,,화이팅,34
0,,,스파,34
0,,,녀석,33
0,,,동화,33
0,,,발달,33
0,,,보드,33
0,,,빵빵,33
0,,,퇴근,33
0,,,워낙,33
0,,,허리,33
0,,,연습,33
0,,,부산,33
0,,,똑,33
0,,,다음주,33
0,,,계란,33
0,,,밸런스,33
0,,,당,33
0,,,그것,33
0,,,매우,33
0,,,부위,33
0,,,너희,33
0,,,핏,33
0,,,심플,33
0,,,존맛,33
0,,,녹차,33
0,,,짱,33
0,,,에이,33
0,,,초보,33
0,,,겉,33
0,,,사서,33
0,,,잠깐,33
0,,,머,33
0,,,입술,33
0,,,라이프,33
0,,,의자,33
0,,,펜션,33
0,,,린지,33
0,,,무선,33
0,,,위치,33
0,,,채,33
0,,,가게,33
0,,,마리,33
0,,,확,33
0,,,먼지,33
0,,,창,33
0,,,요거트,33
0,,,워터파크,33
0,,,초딩,33
0,,,투,33
0,,,콩,33
0,,,널,33
0,,,낼,33
0,,,월,33
0,,,초등학교,33
0,,,두번째,33
0,,,겨울,33
0,,,폭발,33
0,,,톡톡,33
0,,,지도,33
0,,,교구,32
0,,,약속,32
0,,,수영복,32
0,,,패치,32
0,,,역할,32
0,,,브이,32
0,,,편이,32
0,,,공구,32
0,,,구이,32
0,,,떡볶이,32
0,,,향수,32
0,,,요건,32
0,,,나중,32
0,,,율,32
0,,,정신,32
0,,,부모,32
0,,,슬,32
0,,,파,32
0,,,발림,32
0,,,입점,32
0,,,관련,32
0,,,무한,32
0,,,선정,32
0,,,신고,32
0,,,욕실,32
0,,,버터,32
0,,,수분크림,32
0,,,덤,32
0,,,버,32
0,,,활,32
0,,,초코,32
0,,,진심,32
0,,,코엑스,32
0,,,전달,32
0,,,모공,32
0,,,기준,32
0,,,갑,32
0,,,판,32
0,,,농축,32
0,,,며칠,32
0,,,발효,32
0,,,부,32
0,,,김치,32
0,,,태그,32
0,,,립,32
0,,,지급,32
0,,,기기,32
0,,,로만,32
0,,,공감,32
0,,,쪽,32
0,,,얼음,32
0,,,레몬,32
0,,,헬,32
0,,,수도,32
0,,,서포터즈,32
0,,,환상,32
0,,,주변,32
0,,,단어,32
0,,,식당,32
0,,,파우더,32
0,,,남매,32
0,,,찬스,32
0,,,이기,32
0,,,반복,32
0,,,과학,32
0,,,기록,31
0,,,해당,31
0,,,쿨,31
0,,,회,31
0,,,그날,31
0,,,분리,31
0,,,사고,31
0,,,만날,31
0,,,이마트,31
0,,,마을,31
0,,,사과,31
0,,,커서,31
0,,,돼지,31
0,,,쭉,31
0,,,온도,31
0,,,실용,31
0,,,운전,31
0,,,작업,31
0,,,애기,31
0,,,회식,31
0,,,얘기,31
0,,,이유식,31
0,,,업그레이드,31
0,,,간편,31
0,,,물질,31
0,,,꽤,31
0,,,각종,31
0,,,베이,31
0,,,블루베리,31
0,,,클릭,31
0,,,뜻,31
0,,,팬,31
0,,,품질,31
0,,,전통,31
0,,,인체,31
0,,,클렌징,31
0,,,망,31
0,,,스프레이,31
0,,,차량,31
0,,,채소,31
0,,,남아,31
0,,,감소,31
0,,,남성,31
0,,,보시,31
0,,,설탕,31
0,,,코덕,31
0,,,아메리카노,31
0,,,모집,31
0,,,공기청정기,31
0,,,차이,31
0,,,요기,31
0,,,하우스,31
0,,,일링,31
0,,,마치,31
0,,,토끼,31
0,,,일정,31
0,,,연속,31
0,,,오렌지,31
0,,,시계,31
0,,,삼성,31
0,,,아래,31
0,,,수다,31
0,,,팔,31
0,,,이불,31
0,,,모발,30
0,,,선풍기,30
0,,,성도,30
0,,,홈스쿨링,30
0,,,블루투스,30
0,,,퀄리티,30
0,,,단체,30
0,,,리터,30
0,,,사운드,30
0,,,전쟁,30
0,,,띠,30
0,,,란,30
0,,,은근,30
0,,,주인공,30
0,,,첫째,30
0,,,모바일,30
0,,,연구소,30
0,,,모자,30
0,,,달리,30
0,,,높이,30
0,,,여러분,30
0,,,양념,30
0,,,바스,30
0,,,여드름,30
0,,,골드,30
0,,,조리,30
0,,,페이스,30
0,,,콜라보,30
0,,,핸드,30
0,,,환절기,30
0,,,보충,30
0,,,영양소,30
0,,,무게,30
0,,,굿굿,30
0,,,작가,30
0,,,화학,30
0,,,머리카락,30
0,,,포기,30
0,,,엄지,30
0,,,클리어,30
0,,,해외여행,30
0,,,볼륨,30
0,,,물광,30
0,,,공급,30
0,,,현상,30
0,,,국산,30
0,,,두께,30
0,,,포스팅,30
0,,,룸,30
0,,,캠페인,30
0,,,리조트,30
0,,,대상,30
0,,,연예인,30
0,,,품절,30
0,,,절대,30
0,,,복합,30
0,,,가구,30
0,,,현대,30
0,,,교체,30
0,,,기업,30
0,,,사수,30
0,,,결정,30
0,,,라며,30
0,,,바나나,30
0,,,사회,30
0,,,보아,30
0,,,개념,30
0,,,블로그,30
0,,,아연,30
0,,,수학,29
0,,,베개,29
0,,,자세,29
0,,,문,29
0,,,하원,29
0,,,탕,29
0,,,습,29
0,,,바삭,29
0,,,대화,29
0,,,양치,29
0,,,올여름,29
0,,,입장,29
0,,,찾기,29
0,,,이지,29
0,,,페이지,29
0,,,스페셜,29
0,,,유모차,29
0,,,쥬,29
0,,,유연제,29
0,,,그레이,29
0,,,썸머,29
0,,,안티,29
0,,,이징,29
0,,,콤,29
0,,,대형,29
0,,,프레,29
0,,,해소,29
0,,,대세,29
0,,,머릿결,29
0,,,딸맘,29
0,,,유료,29
0,,,색소,29
0,,,시스템,29
0,,,빅,29
0,,,직원,29
0,,,친정,29
0,,,체지방,29
0,,,역,29
0,,,음악,29
0,,,랩,29
0,,,선팔,29
0,,,몇,29
0,,,용이,29
0,,,벚꽃,29
0,,,주도,29
0,,,공연,29
0,,,리지,29
0,,,현장,29
0,,,형태,29
0,,,스타벅스,29
0,,,금요일,29
0,,,한지,28
0,,,여러가지,28
0,,,접,28
0,,,카메라,28
0,,,해외,28
0,,,삼겹살,28
0,,,오니,28
0,,,수준,28
0,,,영,28
0,,,위로,28
0,,,아이방,28
0,,,순환,28
0,,,붙이,28
0,,,녹용,28
0,,,스테이크,28
0,,,매직,28
0,,,색감,28
0,,,기부,28
0,,,독일,28
0,,,일요일,28
0,,,전문가,28
0,,,믿음,28
0,,,치아,28
0,,,친,28
0,,,뻔,28
0,,,허브,28
0,,,대기,28
0,,,주소,28
0,,,잔뜩,28
0,,,멋,28
0,,,브라운,28
0,,,칼슘,28
0,,,취미,28
0,,,학년,28
0,,,코코,28
0,,,향료,28
0,,,가을,28
