아이디,PK,단어
k.you_only,938764217,127
 , ,여기
 , ,목걸이
 , ,내
 , ,스타일
 , ,하나
 , ,만해
 , ,신고
 , ,슈펜
 , ,슈탠
 , ,다드
 , ,신발
 , ,맛집
 , ,스니커즈
 , ,커플
 , ,신발
 , ,반짝
 , ,반짝
 , ,머리색
 , ,점점
 , ,혼자
 , ,내
 , ,발
 , ,먼지
 , ,절대
 , ,우린
 , ,달콤
 , ,띠예
 , ,배움
 , ,목살
 , ,된장
 , ,라면
 , ,곳
 , ,사장
 , ,돼지
 , ,목동
 , ,맛집
 , ,목동역
 , ,맛집
 , ,양천구
 , ,맛집
 , ,껍데기
 , ,맛집
 , ,문래동
 , ,맛집
 , ,내
 , ,목걸이
 , ,실물
 , ,더
 , ,브이
 , ,블랙
 , ,목걸이
 , ,추천
 , ,목걸이
 , ,브랜드
 , ,목걸이
 , ,쇼핑몰
 , ,스트릿
 , ,목걸이
 , ,브이
 , ,로그
 , ,욕심
 , ,트레일러
 , ,사서
 , ,고생
 , ,편
 , ,날
 , ,네모
 , ,안
 , ,옥
 , ,전날
 , ,밤
 , ,정해
 , ,표
 , ,무
 , ,계획
 , ,여행
 , ,것
 , ,부산
 , ,강남
 , ,곱창
 , ,쌀국수
 , ,압구정
 , ,갤러리아
 , ,대용
 , ,땀땀
 , ,강남
 , ,맛집
 , ,압구정
 , ,맛집
 , ,압구정
 , ,갤러리아
 , ,갤러리아
 , ,백화점
 , ,곱창
 , ,쌀국수
 , ,고매
 , ,기
 , ,내
 , ,피드
 , ,져쟝
 , ,꺄
 , ,싱글벙글
 , ,치즈
 , ,곳
 , ,중
 , ,요기
 , ,시카고피자
 , ,젤
 , ,패션후르츠
 , ,이드
 , ,내
 , ,원픽
 , ,리얼
 , ,시카고피자
 , ,대학로
 , ,맛집
 , ,혜
 , ,맛집
 , ,대학로
 , ,시카고피자
 , ,대학로
 , ,피자
 , ,부라타
 , ,치즈
 , ,혜화역
 , ,리얼
 , ,시카고피자
